setting,policy,target,damping,period,runs,dispatched_mean,dispatched_ci_low,dispatched_ci_high,queue_end_mean,queue_end_ci_low,queue_end_ci_high,queue_north_mean,queue_north_ci_low,queue_north_ci_high,queue_central_mean,queue_central_ci_low,queue_central_ci_high,queue_south_mean,queue_south_ci_low,queue_south_ci_high,trip_north_mean,trip_north_ci_low,trip_north_ci_high,trip_central_mean,trip_central_ci_low,trip_central_ci_high,trip_south_mean,trip_south_ci_low,trip_south_ci_high,central_budget_mean,central_budget_ci_low,central_budget_ci_high,central_use_mean,central_use_ci_low,central_use_ci_high,next_central_budget_mean,next_central_budget_ci_low,next_central_budget_ci_high
p2_b13,P2,13,0,40,30,36,36,36,3280.366666666667,3258.250721871303,3302.4826114620305,656.3333333333334,646.5304801088382,666.1361865578285,1969.7,1952.6270378547308,1986.7729621452693,654.3333333333334,646.30888990961,662.3577767570567,12,12,12,12,12,12,12,12,12,13,13,13,12.120506295200508,12.12050244413827,12.120510146262747,13,13,13
p2_b13,P2,13,0,41,30,36,36,36,3372.0333333333333,3350.5101309494353,3393.5565357172313,675.3,665.1650229131129,685.434977086887,2023.4666666666667,2007.1002765779392,2039.8330567553942,673.2666666666667,665.0102787818702,681.5230545514631,12,12,12,12,12,12,12,12,12,13,13,13,12.120505686281481,12.12050159447442,12.120509778088541,13,13,13
p2_b13,P2,13,0,42,30,36,36,36,3463.4,3440.9286997977065,3485.8713002022937,693.7333333333333,683.5138449086207,703.952821758046,2077.633333333333,2060.8232698467946,2094.443396819872,692.0333333333333,683.6477030445002,700.4189636221664,12,12,12,12,12,12,12,12,12,13,13,13,12.120509006742607,12.120505037177656,12.120512976307557,13,13,13
p2_b13,P2,13,0,43,30,36,36,36,3553.866666666667,3530.981778294626,3576.7515550387075,712.2666666666667,701.5235197686656,723.0098135646678,2131.5333333333333,2115.37957697339,2147.6870896932764,710.0666666666667,701.6047931895167,718.5285401438167,12,12,12,12,12,12,12,12,12,13,13,13,12.120505064037902,12.120500919289702,12.120509208786101,13,13,13
p2_b13,P2,13,0,44,30,36,36,36,3646.633333333333,3623.1886466979154,3670.078019968751,731.6666666666666,721.351531337538,741.9818019957953,2187.633333333333,2171.081628877342,2204.1850377893243,727.3333333333334,718.2098685078706,736.4567981587961,12,12,12,12,12,12,12,12,12,13,13,13,12.12050671234781,12.120502438455436,12.120510986240184,13,13,13
p2_b13,P2,13,0,45,30,36,36,36,3737.7,3715.0621828638523,3760.3378171361474,750.4333333333333,740.397948822338,760.4687178443286,2242.8333333333335,2226.3729588921706,2259.2937077744964,744.4333333333333,735.3169616648203,753.5497050018463,12,12,12,12,12,12,12,12,12,13,13,13,12.120505241188798,12.120500770822192,12.120509711555405,13,13,13
p2_b13,P2,13,0,46,30,36,36,36,3828.133333333333,3802.86568796485,3853.4009787018163,768.9,758.6522853503706,779.1477146496294,2295.9,2277.2483443919973,2314.551655608003,763.3333333333334,754.4129838049341,772.2536828617326,12,12,12,12,12,12,12,12,12,13,13,13,12.120506104681077,12.120502883439363,12.120509325922791,13,13,13
p2_b13,P2,13,0,47,30,36,36,36,3920.1666666666665,3894.7050284256634,3945.6283049076696,786.2,775.9075489509204,796.4924510490797,2351.0333333333333,2332.064969933882,2370.0016967327847,782.9333333333333,774.4688511244126,791.397815542254,12,12,12,12,12,12,12,12,12,13,13,13,12.120507459873119,12.120503195762282,12.120511723983956,13,13,13
p2_b13,P2,13,0,48,30,36,36,36,4015.233333333333,3990.355966530049,4040.110700136617,806.3333333333334,795.6787561038655,816.9879105628013,2408.1,2388.414498446768,2427.785501553232,800.8,792.4948385194272,809.1051614805727,12,12,12,12,12,12,12,12,12,13,13,13,12.120505065592278,12.120501703500228,12.120508427684328,13,13,13
p2_b13,P2,13,0,49,30,36,36,36,4105.2,4080.99872283032,4129.40127716968,825.8666666666667,815.0801216664294,836.653211666904,2460.3,2440.7717388736046,2479.828261126396,819.0333333333333,810.3502018502513,827.7164648164153,12,12,12,12,12,12,12,12,12,13,13,13,12.120506278804566,12.120501846881039,12.120510710728093,13,13,13
p2_b13,P2,13,0,50,30,36,36,36,4195.4,4170.878769107042,4219.921230892957,843.5333333333333,832.3951446639289,854.6715220027377,2513.4,2494.061592111082,2532.738407888918,838.4666666666667,829.2118258738915,847.7215074594419,12,12,12,12,12,12,12,12,12,13,13,13,12.12050593695846,12.120501940600974,12.120509933315947,13,13,13
p2_b13,P2,13,0,51,30,36,36,36,4286.066666666667,4262.120983462327,4310.012349871006,863.2,852.2579259945736,874.1420740054265,2566.266666666667,2546.9549162151434,2585.5784171181904,856.6,846.6021227816319,866.5978772183681,12,12,12,12,12,12,12,12,12,13,13,13,12.120504295112651,12.12050117074482,12.120507419480482,13,13,13
p2_b13,P2,13,0,52,30,36,36,36,4378.733333333334,4354.89576939598,4402.570897270687,882.0666666666667,871.1587321198963,892.9746012134372,2621.9,2602.242107796484,2641.557892203516,874.7666666666667,864.5758437166559,884.9574896166774,12,12,12,12,12,12,12,12,12,13,13,13,12.120506207783079,12.12050212216925,12.120510293396906,13,13,13
p2_b13,P2,13,0,53,30,36,36,36,4473.633333333333,4448.7040498845045,4498.562616782162,900,888.7661775064722,911.2338224935278,2678.6666666666665,2658.0192801835697,2699.3140531497634,894.9666666666667,884.0160878677789,905.9172454655545,12,12,12,12,12,12,12,12,12,13,13,13,12.12050587835529,12.120501960471247,12.120509796239334,13,13,13
p2_b13,P2,13,0,54,30,36,36,36,4564.9,4539.112458476251,4590.687541523748,918.0333333333333,906.6265245606976,929.440142105969,2733.0333333333333,2711.860310160354,2754.2063565063127,913.8333333333334,902.9468139742917,924.7198526923751,12,12,12,12,12,12,12,12,12,13,13,13,12.120507115616695,12.120502968071762,12.120511263161628,13,13,13
p2_b13,P2,13,0,55,30,36,36,36,4657.6,4632.290297123867,4682.909702876133,937.4333333333333,926.1283228793803,948.7383437872862,2788.766666666667,2767.084195357943,2810.449137975391,931.4,920.3646203904697,942.4353796095303,12,12,12,12,12,12,12,12,12,13,13,13,12.12050389209555,12.120499670389915,12.120508113801186,13,13,13
p2_b13,P2,13,0,56,30,36,36,36,4753.366666666667,4728.075134924407,4778.658198408926,957.4333333333333,945.6019523941866,969.26471427248,2846.4333333333334,2825.2986763951967,2867.56799027147,949.5,938.3792617875068,960.6207382124932,12,12,12,12,12,12,12,12,12,13,13,13,12.120505620804924,12.120501291334607,12.12050995027524,13,13,13
p2_b13,P2,13,0,57,30,36,36,36,4849.633333333333,4823.083914621021,4876.182752045645,975.9,964.5744371168277,987.2255628831723,2904.0333333333333,2881.9028182807997,2926.163848385867,969.7,958.5517396811014,980.8482603188987,12,12,12,12,12,12,12,12,12,13,13,13,12.120505789924414,12.12050173759903,12.120509842249797,13,13,13
p2_b13,P2,13,0,58,30,36,36,36,4937.633333333333,4911.180387714882,4964.086278951784,992.3333333333334,980.3445147367828,1004.322151929884,2957.2,2934.811618990425,2979.5883810095747,988.1,976.7810670500071,999.418932949993,12,12,12,12,12,12,12,12,12,13,13,13,12.120507893416361,12.120503557661673,12.12051222917105,13,13,13
p2_b13,P2,13,0,59,30,36,36,36,5025.366666666667,4998.012977505179,5052.720355828154,1010.4333333333333,998.0912232012121,1022.7754434654545,3007.7,2984.5062732103956,3030.893726789604,1007.2333333333333,995.8582338194745,1018.6084328471921,12,12,12,12,12,12,12,12,12,13,13,13,12.120504547369867,12.12050034536674,12.120508749372995,13,13,13
p2_b13,P2,13,0,60,30,36,36,36,5121.266666666666,5093.293579769447,5149.239753563886,1029.1,1016.378521686425,1041.821478313575,3064.3333333333335,3041.8841044786805,3086.7825621879865,1027.8333333333333,1015.5945502695959,1040.0721163970707,12,12,12,12,12,12,12,12,12,13,13,13,12.120504596450477,12.12050106785939,12.120508125041564,13,13,13
p2_b13,P2,13,0,61,30,36,36,36,5212.466666666666,5185.332715165335,5239.600618167998,1048.0333333333333,1035.566703524549,1060.4999631421176,3118.3333333333335,3096.327504694093,3140.339161972574,1046.1,1033.5451803127519,1058.654819687248,12,12,12,12,12,12,12,12,12,13,13,13,12.120507632586804,12.120502760607428,12.12051250456618,13,13,13
p2_b13,P2,13,0,62,30,36,36,36,5308.766666666666,5281.381162543561,5336.152170789772,1068.5666666666666,1056.40766176435,1080.7256715689832,3174.0333333333333,3151.4929937723396,3196.573672894327,1066.1666666666667,1053.6408142526664,1078.6925190806671,12,12,12,12,12,12,12,12,12,13,13,13,12.120505125523902,12.120501332140048,12.120508918907756,13,13,13
p2_b13,P2,13,0,63,30,36,36,36,5404.266666666666,5376.736068337671,5431.797264995662,1087.3333333333333,1075.5536996589817,1099.1129670076848,3231.633333333333,3208.7774540387295,3254.489212627937,1085.3,1072.9255659699838,1097.674434030016,12,12,12,12,12,12,12,12,12,13,13,13,12.120506770806404,12.120502127933838,12.12051141367897,13,13,13
p2_b13,P2,13,0,64,30,36,36,36,5501.833333333333,5473.896394422479,5529.770272244187,1108.4333333333334,1096.636712319628,1120.2299543470388,3288.7,3266.1178421238174,3311.2821578761823,1104.7,1092.357365150241,1117.042634849759,12,12,12,12,12,12,12,12,12,13,13,13,12.12049919014565,12.12049452371239,12.120503856578908,13,13,13
p2_b13,P2,13,0,65,30,36,36,36,5594.7,5565.846650361192,5623.553349638808,1127.1333333333334,1115.65965463262,1138.6070120340469,3344,3321.144600476992,3366.855399523008,1123.5666666666666,1111.5050145149773,1135.6283188183559,12,12,12,12,12,12,12,12,12,13,13,13,12.120509830595482,12.120506476047618,12.120513185143347,13,13,13
p2_b13,P2,13,0,66,30,36,36,36,5689.3,5660.654149563708,5717.945850436292,1146.4,1134.7647195885586,1158.0352804114416,3400.5,3378.244085099777,3422.755914900223,1142.4,1130.141203434212,1154.6587965657882,12,12,12,12,12,12,12,12,12,13,13,13,12.120506360362059,12.120502888036706,12.120509832687413,13,13,13
p2_b13,P2,13,0,67,30,36,36,36,5778.4,5749.746836287895,5807.053163712104,1164.3666666666666,1152.5798567413917,1176.1534765919414,3453.266666666667,3430.8297148845722,3475.7036184487615,1160.7666666666667,1148.659704644344,1172.8736286889894,12,12,12,12,12,12,12,12,12,13,13,13,12.12050167769093,12.120497784230151,12.120505571151709,13,13,13
p2_b13,P2,13,0,68,30,36,36,36,5871.5,5841.45836184579,5901.54163815421,1183.5666666666666,1171.9450247570942,1195.188308576239,3509.1666666666665,3486.269558194231,3532.063775139102,1178.7666666666667,1165.8439574836682,1191.689375849665,12,12,12,12,12,12,12,12,12,13,13,13,12.12050771072053,12.120504068933451,12.120511352507608,13,13,13
p2_b13,P2,13,0,69,30,36,36,36,5965.7,5934.10123836851,5997.2987616314895,1202.3,1190.6747617955439,1213.925238204456,3566.866666666667,3542.776882750365,3590.9564505829685,1196.5333333333333,1183.8068635360205,1209.259803130646,12,12,12,12,12,12,12,12,12,13,13,13,12.120503212708895,12.12049899978045,12.12050742563734,13,13,13
p2_b13,P2,13,0,70,30,36,36,36,6058.766666666666,6027.612539311707,6089.920794021626,1220.5333333333333,1208.6108471722787,1232.455819494388,3622.4333333333334,3598.5092810349565,3646.3573856317103,1215.8,1202.6148958446963,1228.9851041553036,12,12,12,12,12,12,12,12,12,13,13,13,12.120504923152945,12.120501109568059,12.12050873673783,13,13,13
p2_b13,P2,13,0,71,30,36,36,36,6148.7,6117.407638027897,6179.992361972103,1237.5666666666666,1225.3363290059551,1249.797004327378,3676.266666666667,3652.5911816254115,3699.942151707922,1234.8666666666666,1221.4599381815242,1248.273395151809,12,12,12,12,12,12,12,12,12,13,13,13,12.12050549116734,12.120501558240097,12.120509424094582,13,13,13
p2_b13,P2,13,0,72,30,36,36,36,6242.833333333333,6211.978657272981,6273.688009393685,1255.4666666666667,1242.0178462532099,1268.9154870801235,3734.366666666667,3710.579995736045,3758.1533375972886,1253,1239.8063253051312,1266.1936746948688,12,12,12,12,12,12,12,12,12,13,13,13,12.12050478611397,12.120499693475729,12.120509878752213,13,13,13
p2_b13,P2,13,0,73,30,36,36,36,6337.866666666667,6307.38828334252,6368.345049990814,1273.8666666666666,1260.3529935590975,1287.3803397742356,3793.0333333333333,3768.920144345622,3817.146522321045,1270.9666666666667,1257.9124586981293,1284.020874635204,12,12,12,12,12,12,12,12,12,13,13,13,12.120506590678398,12.1205024399015,12.120510741455295,13,13,13
p2_b13,P2,13,0,74,30,36,36,36,6428.8,6398.645594445507,6458.954405554493,1291.5666666666666,1277.8793131703985,1305.2540201629347,3848.5,3824.835369017451,3872.164630982549,1288.7333333333333,1275.9386250976897,1301.528041568977,12,12,12,12,12,12,12,12,12,13,13,13,12.12050567598433,12.120501118938783,12.120510233029876,13,13,13
p2_b13,P2,13,0,75,30,36,36,36,6519.466666666666,6488.578142041784,6550.355191291548,1309.2666666666667,1295.51261543541,1323.0207178979233,3903.5333333333333,3880.1538568255546,3926.912809841112,1306.6666666666667,1293.7515966370568,1319.5817366962767,12,12,12,12,12,12,12,12,12,13,13,13,12.12050801790537,12.120505101747417,12.120510934063324,13,13,13
p2_b13,P2,13,0,76,30,36,36,36,6612.766666666666,6580.119423291694,6645.413910041639,1327.2,1313.008435025911,1341.391564974089,3958.6666666666665,3934.2248448609976,3983.1084884723355,1326.9,1313.5859386611999,1340.2140613388003,12,12,12,12,12,12,12,12,12,13,13,13,12.120505817315944,12.120501480337635,12.120510154294253,13,13,13
p2_b13,P2,13,0,77,30,36,36,36,6704.7,6671.72285563899,6737.67714436101,1346.1,1332.5024104434967,1359.697589556503,4013.5666666666666,3989.208388813241,4037.924944520092,1345.0333333333333,1331.5964201022346,1358.470246564432,12,12,12,12,12,12,12,12,12,13,13,13,12.120504659201714,12.120501060794464,12.120508257608964,13,13,13
p2_b13,P2,13,0,78,30,36,36,36,6796.766666666666,6764.096168086817,6829.437165246516,1364.1333333333334,1350.0065305393507,1378.2601361273162,4068.366666666667,4044.19549801553,4092.5378353178035,1364.2666666666667,1351.0005878348911,1377.5327454984422,12,12,12,12,12,12,12,12,12,13,13,13,12.120505378240702,12.12050132523124,12.120509431250165,13,13,13
p2_b13,P2,13,0,79,30,35.233333333333334,33.730666666666664,36.736000000000004,6885.766666666666,6852.048474016157,6919.4848593171755,1379.9333333333334,1365.794907670815,1394.0717589958517,4122.6,4097.430606172275,4147.769393827726,1383.2333333333333,1369.4479359373936,1397.018730729273,11.6,10.815999999999999,12.384,12.033333333333333,11.968,12.098666666666666,11.6,10.815999999999999,12.384,13,13,13,12.149824293947173,12.092364142615587,12.20728444527876,13,13,13
p2_b13,P2,13,0,80,30,36,36,36,6977.933333333333,6944.048158414277,7011.81850825239,1398.6333333333334,1384.4791289887455,1412.7875376779214,4178.566666666667,4152.902134232933,4204.2311991004,1400.7333333333333,1387.2943006733817,1414.172365993285,12,12,12,12,12,12,12,12,12,13,13,13,12.12050669831189,12.120502873020765,12.120510523603016,13,13,13
p2_b13,P2,13,0,81,30,36,36,36,7070.2,7036.290404794682,7104.109595205317,1416.3333333333333,1402.358760255049,1430.3079064116175,4234.866666666667,4209.162755949704,4260.57057738363,1419,1405.0910936000928,1432.9089063999072,12,12,12,12,12,12,12,12,12,13,13,13,12.120505680119463,12.120500830439887,12.120510529799038,13,13,13
p2_b13,P2,13,0,82,30,36,36,36,7163.166666666667,7130.268090093563,7196.065243239771,1435.2333333333333,1421.3216705264063,1449.1449961402604,4289.2,4264.290931908331,4314.109068091669,1438.7333333333333,1424.611157351303,1452.8555093153636,12,12,12,12,12,12,12,12,12,13,13,13,12.120503010640018,12.120499398622387,12.120506622657649,13,13,13
p2_b13,P2,13,0,83,30,36,36,36,7256.1,7222.455529409912,7289.744470590089,1453.2666666666667,1438.9088250674927,1467.6245082658406,4345.866666666667,4320.447787070219,4371.285546263114,1456.9666666666667,1443.125710951431,1470.8076223819023,12,12,12,12,12,12,12,12,12,13,13,13,12.120506894584052,12.120503424280333,12.120510364887771,13,13,13
p2_b13,P2,13,0,84,30,35.233333333333334,33.730666666666664,36.736000000000004,7344.433333333333,7310.634698106403,7378.231968560263,1472.2,1457.4213149574732,1486.9786850425269,4397.966666666666,4371.848857427013,4424.084475906319,1474.2666666666667,1460.7346425048604,1487.798690828473,11.6,10.815999999999999,12.384,12.033333333333333,11.968,12.098666666666666,11.6,10.815999999999999,12.384,13,13,13,12.1498228949806,12.092362649190079,12.207283140771121,13,13,13
p2_b13,P2,13,0,85,30,36,36,36,7436.7,7402.252733613953,7471.147266386047,1492.0333333333333,1477.421691244355,1506.6449754223115,4451.833333333333,4425.105952627641,4478.560714039025,1492.8333333333333,1479.2556538697115,1506.411012796955,12,12,12,12,12,12,12,12,12,13,13,13,12.120505869927529,12.12050145018313,12.120510289671927,13,13,13
p2_b13,P2,13,0,86,30,36,36,36,7528.266666666666,7493.042039026357,7563.491294306976,1509.5333333333333,1494.7530548629243,1524.3136118037423,4508.033333333334,4480.26946567184,4535.797200994827,1510.7,1497.0451177490484,1524.3548822509517,12,12,12,12,12,12,12,12,12,13,13,13,12.120507370901315,12.12050358711734,12.120511154685289,13,13,13
p2_b13,P2,13,0,87,30,36,36,36,7621.233333333334,7586.028674358307,7656.43799230836,1528.3,1513.544713315241,1543.0552866847588,4563.9,4536.402716114905,4591.397283885094,1529.0333333333333,1515.4561742198123,1542.6104924468543,12,12,12,12,12,12,12,12,12,13,13,13,12.120506232147205,12.12050199813901,12.1205104661554,13,13,13
p2_b13,P2,13,0,88,30,36,36,36,7711.866666666667,7677.604666873547,7746.1286664597865,1546.6333333333334,1532.144903770297,1561.1217628963698,4617.466666666666,4590.577925016583,4644.355408316749,1547.7666666666667,1534.1219637078166,1561.4113696255167,12,12,12,12,12,12,12,12,12,13,13,13,12.120506794761237,12.12050262975419,12.120510959768284,13,13,13
p2_b13,P2,13,0,89,30,36,36,36,7807.166666666667,7772.4382918578995,7841.8950414754345,1565.1666666666667,1550.2972258348352,1580.0361074984983,4676.066666666667,4648.949612275836,4703.183721057497,1565.9333333333334,1551.7058661721078,1580.160800494559,12,12,12,12,12,12,12,12,12,13,13,13,12.120509205991885,12.120506655183679,12.120511756800092,13,13,13
p2_b13,P2,13,0,90,30,35.233333333333334,33.730666666666664,36.736000000000004,7897,7861.971591850738,7932.028408149262,1582.5666666666666,1567.703582141782,1597.4297511915513,4729.6,4702.144137917985,4757.055862082016,1584.8333333333333,1570.681437726312,1598.9852289403545,11.6,10.815999999999999,12.384,12.033333333333333,11.968,12.098666666666666,11.6,10.815999999999999,12.384,13,13,13,12.1498181930307,12.09235762933913,12.207278756722271,13,13,13
p2_b13,P2,13,0,91,30,36,36,36,7986.866666666667,7951.927023800477,8021.806309532856,1600.0333333333333,1585.3094022636226,1614.757264403044,4784.866666666667,4757.884646413354,4811.84868691998,1601.9666666666667,1587.799054129751,1616.1342792035823,12,12,12,12,12,12,12,12,12,13,13,13,12.120505256413788,12.12050198237182,12.120508530455755,13,13,13
p2_b13,P2,13,0,92,30,36,36,36,8080.333333333333,8045.850426378863,8114.816240287803,1618.5666666666666,1603.2797401889832,1633.85359314435,4840.3,4815.2097560270795,4865.390243972921,1621.4666666666667,1607.698560963581,1635.2347723697524,12,12,12,12,12,12,12,12,12,13,13,13,12.120506764090521,12.120502788958529,12.120510739222514,13,13,13
p2_b13,P2,13,0,93,30,36,36,36,8171.333333333333,8136.1069006072485,8206.559766059418,1638.5666666666666,1623.0409923060313,1654.092341027302,4891.7,4866.0293661832875,4917.370633816712,1641.0666666666666,1627.5264872171576,1654.6068461161756,12,12,12,12,12,12,12,12,12,13,13,13,12.120507365595234,12.120503393556401,12.120511337634067,13,13,13
p2_b13,P2,13,0,94,30,36,36,36,8264.733333333334,8229.153233616684,8300.313433049983,1656.4333333333334,1640.706183055971,1672.1604836106958,4948.466666666666,4921.959984361345,4974.973348971987,1659.8333333333333,1646.392608656191,1673.2740580104755,12,12,12,12,12,12,12,12,12,13,13,13,12.120504027882228,12.12050098355537,12.120507072209087,13,13,13
p2_b13,P2,13,0,95,30,36,36,36,8356.933333333332,8320.91351998959,8392.953146677075,1674.9666666666667,1659.0389810634683,1690.894352269865,5003.166666666667,4977.453077498822,5028.880255834512,1678.8,1665.2691288486312,1692.3308711513687,12,12,12,12,12,12,12,12,12,13,13,13,12.120506058023713,12.120501876350724,12.120510239696701,13,13,13
p2_b13,P2,13,0,96,30,36,36,36,8445.466666666667,8410.626372450226,8480.306960883108,1692.8,1677.1568213948199,1708.44317860518,5055.9,5030.618619756143,5081.181380243856,1696.7666666666667,1682.9950495867386,1710.5382837465947,12,12,12,12,12,12,12,12,12,13,13,13,12.120504816771753,12.12050015303434,12.120509480509165,13,13,13
p2_b13,P2,13,0,97,30,36,36,36,8539.433333333332,8504.161258914923,8574.705407751742,1711.6,1695.2619993794876,1727.9380006205122,5111.533333333334,5086.0799079931585,5136.986758673509,1716.3,1702.6855994901948,1729.914400509805,12,12,12,12,12,12,12,12,12,13,13,13,12.120506799292725,12.120503716567669,12.120509882017782,13,13,13
p2_b13,P2,13,0,98,30,36,36,36,8634.633333333333,8599.11054756273,8670.156119103936,1731.9,1715.803854694333,1747.9961453056671,5168.066666666667,5142.166941594086,5193.966391739247,1734.6666666666667,1721.2248743213008,1748.1084590120327,12,12,12,12,12,12,12,12,12,13,13,13,12.120504728655892,12.12050020190081,12.120509255410973,13,13,13
p2_b13,P2,13,0,99,30,36,36,36,8727.966666666667,8692.782357913084,8763.15097542025,1750.4666666666667,1734.510659476397,1766.4226738569364,5225.933333333333,5200.531622544114,5251.335044122553,1751.5666666666666,1737.579981151191,1765.5533521821421,12,12,12,12,12,12,12,12,12,13,13,13,12.120502382757227,12.120498130768443,12.120506634746011,13,13,13
p2_b13,P2,13,0,100,30,36,36,36,8814.566666666668,8779.513473659686,8849.619859673649,1767.9,1751.8885708234443,1783.9114291765559,5279.433333333333,5254.724448231549,5304.142218435118,1767.2333333333333,1753.0301725799316,1781.4364940867351,12,12,12,12,12,12,12,12,12,13,13,13,12.120508498200259,12.120505068858476,12.120511927542042,13,13,13
p2_b13,P2,13,0,101,30,36,36,36,8910.1,8874.16727904388,8946.03272095612,1786.8666666666666,1771.029825029454,1802.703508303879,5338.8,5313.934401004092,5363.665598995908,1784.4333333333334,1770.1926044764427,1798.674062190224,12,12,12,12,12,12,12,12,12,13,13,13,12.120504935873344,12.120500895401934,12.120508976344754,13,13,13
p2_b13,P2,13,0,102,30,36,36,36,9004.7,8969.257896424746,9040.142103575256,1806.3,1790.6433487058334,1821.9566512941665,5395.3,5369.922947670789,5420.677052329212,1803.1,1788.7349586091468,1817.465041390853,12,12,12,12,12,12,12,12,12,13,13,13,12.120508386827995,12.120503397495105,12.120513376160885,13,13,13
p2_b13,P2,13,0,103,30,36,36,36,9098.766666666666,9064.430390983349,9133.102942349984,1825.2666666666667,1808.8886254175707,1841.6447079157626,5449.866666666667,5425.291988082301,5474.4413452510325,1823.6333333333334,1808.8914195495786,1838.3752471170883,12,12,12,12,12,12,12,12,12,13,13,13,12.120505744122992,12.120501832028504,12.12050965621748,13,13,13
p2_b13,P2,13,0,104,30,36,36,36,9191.966666666667,9156.698122719934,9227.2352106134,1844.3,1827.643339888532,1860.956660111468,5505.466666666666,5480.682295192611,5530.251038140722,1842.2,1826.8698888263098,1857.5301111736903,12,12,12,12,12,12,12,12,12,13,13,13,12.12050450434406,12.120500566934847,12.120508441753273,13,13,13
p2_b13,P2,13,0,105,30,36,36,36,9281.166666666666,9245.73566139502,9316.597671938312,1862.6666666666667,1846.122206821423,1879.2111265119104,5559.5,5534.428488356464,5584.571511643536,1859,1843.6288696935928,1874.3711303064072,12,12,12,12,12,12,12,12,12,13,13,13,12.120500931732929,12.120497172516815,12.120504690949042,13,13,13
p2_b13,P2,13,0,106,30,36,36,36,9374.3,9339.017478123338,9409.58252187666,1882.6666666666667,1865.8196456241303,1899.5136877092032,5613.5,5588.9620009621485,5638.0379990378515,1878.1333333333334,1862.4134705942254,1893.8531960724415,12,12,12,12,12,12,12,12,12,13,13,13,12.120502827232823,12.120498198472523,12.120507455993122,13,13,13
p2_b13,P2,13,0,107,30,36,36,36,9466.566666666668,9431.103198674187,9502.030134659148,1899.2,1881.7983116792136,1916.6016883207865,5669.4,5644.7456954792415,5694.054304520758,1897.9666666666667,1881.9999394832332,1913.9333938501002,12,12,12,12,12,12,12,12,12,13,13,13,12.120509474934185,12.120506090817399,12.12051285905097,13,13,13
p2_b13,P2,13,0,108,30,36,36,36,9560.666666666666,9523.41370501835,9597.919628314981,1916.8333333333333,1898.7093267647067,1934.9573399019598,5727.766666666666,5702.072042787214,5753.461290546119,1916.0666666666666,1899.8310579592724,1932.3022753740609,12,12,12,12,12,12,12,12,12,13,13,13,12.1205051686,12.120500887588408,12.12050944961159,13,13,13
p2_b13,P2,13,0,109,30,36,36,36,9653.5,9615.655008044763,9691.344991955237,1936.8,1918.2411295032553,1955.3588704967447,5781.4,5755.587941258787,5807.212058741212,1935.3,1918.4318100746902,1952.1681899253097,12,12,12,12,12,12,12,12,12,13,13,13,12.120501338821931,12.120497207320076,12.120505470323787,13,13,13
p2_b13,P2,13,0,110,30,36,36,36,9744.4,9707.239932365848,9781.560067634151,1955.9,1937.1729759370885,1974.6270240629117,5836.166666666667,5811.039679419434,5861.2936539139,1952.3333333333333,1935.740103600994,1968.9265630656726,12,12,12,12,12,12,12,12,12,13,13,13,12.120506568737527,12.120502918135111,12.120510219339943,13,13,13
p2_b13,P2,13,0,111,30,36,36,36,9833.133333333333,9795.681485972445,9870.585180694221,1975.3666666666666,1956.2042187647446,1994.5291145685885,5887.433333333333,5861.994493073255,5912.872173593411,1970.3333333333333,1953.8091699512154,1986.8574967154511,12,12,12,12,12,12,12,12,12,13,13,13,12.120507142548634,12.12050202948697,12.120512255610299,13,13,13
p2_b13,P2,13,0,112,30,36,36,36,9926.833333333334,9888.13897590414,9965.527690762528,1994.9666666666667,1975.7666951644528,2014.1666381688806,5943.3,5917.326181022501,5969.273818977499,1988.5666666666666,1972.1483014314745,2004.9850319018587,12,12,12,12,12,12,12,12,12,13,13,13,12.120507018217126,12.120502257836982,12.120511778597269,13,13,13
p2_b13,P2,13,0,113,30,36,36,36,10023,9983.607513966976,10062.392486033024,2013.6333333333334,1993.807659280156,2033.4590073865108,6001.633333333333,5975.704547573619,6027.562119093048,2007.7333333333333,1991.2507486756965,2024.2159179909702,12,12,12,12,12,12,12,12,12,13,13,13,12.120505605422432,12.120501901102998,12.120509309741866,13,13,13
p2_b13,P2,13,0,114,30,36,36,36,10117.466666666667,10079.082618651799,10155.850714681535,2030.6,2010.2530761589594,2050.9469238410406,6059.866666666667,6033.986760061045,6085.7465732722885,2027,2009.7308666564654,2044.2691333435346,12,12,12,12,12,12,12,12,12,13,13,13,12.120501359812586,12.120498077603315,12.120504642021857,13,13,13
p2_b13,P2,13,0,115,30,36,36,36,10209.533333333333,10171.33656424648,10247.730102420186,2049.5333333333333,2028.9765223875534,2070.0901442791132,6114.433333333333,6088.847204283499,6140.019462383168,2045.5666666666666,2028.823667286014,2062.3096660473193,12,12,12,12,12,12,12,12,12,13,13,13,12.120505177726198,12.120500886169657,12.120509469282739,13,13,13
p2_b13,P2,13,0,116,30,36,36,36,10299.3,10259.968186330545,10338.631813669454,2066.6666666666665,2045.9377469753058,2087.3955863580272,6169.333333333333,6143.910701777,6194.755964889666,2063.3,2046.8203044163818,2079.779695583619,12,12,12,12,12,12,12,12,12,13,13,13,12.120509483758303,12.120506346704314,12.120512620812292,13,13,13
p2_b13,P2,13,0,117,30,36,36,36,10389.533333333333,10349.600593296676,10429.46607336999,2084.6,2064.1707760731624,2105.0292239268374,6224.066666666667,6198.063660373037,6250.069672960296,2080.866666666667,2064.253650112797,2097.4796832205366,12,12,12,12,12,12,12,12,12,13,13,13,12.120508283883497,12.12050454329356,12.120512024473435,13,13,13
