setting,policy,target,delay,damping,period,runs,dispatched_mean,dispatched_ci_low,dispatched_ci_high,queue_end_mean,queue_end_ci_low,queue_end_ci_high,central_budget_mean,central_budget_ci_low,central_budget_ci_high,central_use_mean,central_use_ci_low,central_use_ci_high,next_central_budget_mean,next_central_budget_ci_low,next_central_budget_ci_high,blocked_dispatch_attempts_mean,blocked_dispatch_attempts_ci_low,blocked_dispatch_attempts_ci_high,head_of_line_blocked_attempts_mean,head_of_line_blocked_attempts_ci_low,head_of_line_blocked_attempts_ci_high
p3d_025_t10_d3,P3-D0.25,10,3,0.25,6,30,45.833333333333336,45.69769238290556,45.96897428376111,204.53333333333333,196.97976172272234,212.08690494394432,17.26068599254036,17.26036640889459,17.26100557618613,17.14477407330694,17.144095023718453,17.14545312289543,15.890376597144463,15.89005941236911,15.890693781919817,0,0,0,0,0,0
p3d_025_t10_d3,P3-D0.25,10,3,0.25,7,30,45.233333333333334,44.97284619758049,45.49382046908618,241.3,232.8046826366846,249.79531736331543,15.890376597144463,15.89005941236911,15.890693781919817,15.151802450922144,15.15049661064754,15.153108291196748,14.520067368944837,14.519745009255216,14.520389728634457,0,0,0,0,0,0
p3d_025_t10_d3,P3-D0.25,10,3,0.25,8,30,45.3,45.066950057150684,45.53304994284931,273.9,264.5991760889001,283.20082391109986,14.520067368944837,14.519745009255216,14.520389728634457,14.157159432622255,14.155991421506194,14.158327443738315,13.299130200938206,13.298814328466854,13.299446073409559,0,0,0,0,0,0
p3d_025_t10_d3,P3-D0.25,10,3,0.25,9,30,44.8,44.58162228230378,45.01837771769621,358.43333333333334,346.8018169426002,370.06484972406645,13.299130200938206,13.298814328466854,13.299446073409559,13.159673992862484,13.158579184592169,13.160768801132798,12.227414089942169,12.227124919827094,12.227703260057243,0,0,0,0,0,0
p3d_025_t10_d3,P3-D0.25,10,3,0.25,10,30,44.43333333333333,44.25297676865809,44.61368989800857,440.53333333333336,428.85255084760377,452.21411581906295,12.227414089942169,12.227124919827094,12.227703260057243,12.162853658254859,12.161950528146347,12.16375678836337,11.454643722303846,11.45433576669683,11.454951677910861,0.6,0.35857434927583565,0.8414256507241643,0,0,0
p3d_025_t10_d3,P3-D0.25,10,3,0.25,11,30,41.86666666666667,41.7429430840148,41.99039024931854,522.9333333333333,509.69090803428907,536.1757586323776,11.454643722303846,11.45433576669683,11.454951677910861,11.15498838786749,11.154367420884995,11.155609354849986,10.831069807410506,10.83077727317272,10.831362341648292,9.066666666666666,8.0332286000425,10.100104733290832,0,0,0
p3d_025_t10_d3,P3-D0.25,10,3,0.25,12,30,38.86666666666667,38.711300038100454,39.02203329523288,611.6666666666666,598.7177930074581,624.6155403258751,10.831069807410506,10.83077727317272,10.831362341648292,10.144950248365666,10.144169371548985,10.145731125182346,10.357118708481133,10.356815934460093,10.357421482502174,17.5,16.219216116465454,18.780783883534546,0,0,0
p3d_025_t10_d3,P3-D0.25,10,3,0.25,13,30,37.13333333333333,37.00960975068146,37.2570569159852,698.5333333333333,684.7098553561029,712.3568113105637,10.357118708481133,10.356815934460093,10.357421482502174,10.136242304219342,10.135621211395245,10.13686339704344,10.032690659742906,10.032401371417288,10.032979948068524,22.533333333333335,20.492254751363063,24.574411915303607,0,0,0
p3d_025_t10_d3,P3-D0.25,10,3,0.25,14,30,16,16,16,810.4666666666667,796.8783731609145,824.0549601724189,10.032690659742906,10.032401371417288,10.032979948068524,10.030130348632092,10.03012867446016,10.030132022804024,9.859442401562786,9.859154253488002,9.85973054963757,81.83333333333333,77.86065094431899,85.80601572234767,0,0,0
p3d_025_t10_d3,P3-D0.25,10,3,0.25,15,30,32.36666666666667,32.1912749976858,32.54205833564753,903.8666666666667,890.6173075085935,917.1160258247398,9.859442401562786,9.859154253488002,9.85973054963757,9.117330045195294,9.116449339391092,9.118210750999495,9.83769986430793,9.837435732327165,9.837963996288696,34.5,32.23727475878281,36.76272524121719,0,0,0
p3d_025_t10_d3,P3-D0.25,10,3,0.25,16,30,31.333333333333332,31.161759594396628,31.504907072270036,1005.8666666666667,990.8958182141916,1020.8375151191417,9.83769986430793,9.837435732327165,9.837963996288696,9.112135420655388,9.111275392285773,9.112995449025004,9.817263518675032,9.817033180123344,9.81749385722672,40.233333333333334,37.8178273449167,42.64883932174997,0,0,0
p3d_025_t10_d3,P3-D0.25,10,3,0.25,17,30,30.333333333333332,30.161759594396628,30.504907072270036,1104.5,1089.0621528807233,1119.9378471192767,9.817263518675032,9.817033180123344,9.81749385722672,9.107115444169526,9.10625450106679,9.107976387272263,9.812743966380218,9.812513553530396,9.81297437923004,41.86666666666667,39.78488958907976,43.948443744253574,0,0,0
p3d_025_t10_d3,P3-D0.25,10,3,0.25,18,30,32.1,31.990811141151895,32.20918885884811,1198.8,1183.591925991945,1214.008074008055,9.812743966380218,9.812513553530396,9.81297437923004,9.115990869960681,9.115441682404597,9.116540057516765,9.945144459600924,9.944976287894809,9.945312631307038,35.4,33.47960004165799,37.32039995834201,0,0,0
p3d_025_t10_d3,P3-D0.25,10,3,0.25,19,30,31.8,31.65441485486919,31.94558514513081,1290.8333333333333,1274.513049350754,1307.1536173159125,9.945144459600924,9.944976287894809,9.945312631307038,9.114481021690908,9.113749810656842,9.115212232724975,10.078324146502617,10.078120767044284,10.078527525960949,38.06666666666667,35.61442233065019,40.51891100268315,0,0,0
p3d_025_t10_d3,P3-D0.25,10,3,0.25,20,30,25,25,25,1394.9666666666667,1378.1256357119757,1411.8076976213576,10.078324146502617,10.078120767044284,10.078527525960949,10.075312781284897,10.075309781526006,10.075315781043788,10.21225682987719,10.211960380800193,10.212553278954186,61.13333333333333,58.56533810768995,63.70132855897671,0,0,0
p3d_025_t10_d3,P3-D0.25,10,3,0.25,21,30,32.333333333333336,32.137709172605334,32.52895749406134,1487.1,1469.613778076742,1504.5862219232579,10.21225682987719,10.211960380800193,10.212553278954186,10.112133624266933,10.111151583952303,10.113115664581564,10.344858199383083,10.344544779045028,10.345171619721137,36.4,34.921277220885784,37.87872277911421,0,0,0
p3d_025_t10_d3,P3-D0.25,10,3,0.25,22,30,31.633333333333333,31.457941664352468,31.808725002314198,1583.1666666666667,1566.5439913260686,1599.7893420072648,10.344858199383083,10.344544779045028,10.345171619721137,10.108622580789989,10.107742774834838,10.10950238674514,10.477686046129447,10.477400949081707,10.477971143177188,38.36666666666667,35.5232751457895,41.21005818754384,0,0,0
p3d_025_t10_d3,P3-D0.25,10,3,0.25,23,30,31.466666666666665,31.28509008877225,31.64824324456108,1680.8,1663.6104690080228,1697.989530991977,10.477686046129447,10.477400949081707,10.477971143177188,10.107783667002543,10.10687210293622,10.108695231068866,10.46638912893671,10.466103960367288,10.466674297506131,39.9,37.34473185157705,42.455268148422945,0,0,0
p3d_025_t10_d3,P3-D0.25,10,3,0.25,24,30,32.3,32.086737224311754,32.51326277568824,1778.5,1761.135817893437,1795.864182106563,10.46638912893671,10.466103960367288,10.466674297506131,10.111972895231636,10.110902292343566,10.113043498119707,10.449569085296673,10.449342171611553,10.449795998981793,37.43333333333333,35.71412508644508,39.15254158022158,0,0,0
p3d_05_t10_d3,P3-D0.5,10,3,0.5,1,30,44.36666666666667,43.931092337569346,44.80224099576399,34.1,31.59887503012294,36.60112496987706,20,20,20,19.12736237186346,19.12517509540871,19.129549648318207,20,20,20,0,0,0,0,0,0
p3d_05_t10_d3,P3-D0.5,10,3,0.5,2,30,45.833333333333336,45.69769238290556,45.96897428376111,67.13333333333334,62.78124107039427,71.4854255962724,20,20,20,19.13473101120081,19.134050947483697,19.135411074917922,20,20,20,0,0,0,0,0,0
p3d_05_t10_d3,P3-D0.5,10,3,0.5,3,30,45.96666666666667,45.90133333333333,46.032000000000004,102.06666666666666,96.1657271947401,107.96760613859323,20,20,20,19.13539596930597,19.13506998907013,19.135721949541814,20,20,20,0,0,0,0,0,0
p3d_05_t10_d3,P3-D0.5,10,3,0.5,4,30,45.96666666666667,45.90133333333333,46.032000000000004,134.83333333333334,129.2609495116697,140.40571715499698,20,20,20,19.13539485466419,19.13506915653174,19.135720552796645,17.26179128844097,17.261135105504547,17.262447471377396,0,0,0,0,0,0
p3d_05_t10_d3,P3-D0.5,10,3,0.5,5,30,45.766666666666666,45.61272763310584,45.92060570022749,173.03333333333333,166.7626828559138,179.30398381075287,17.26179128844097,17.261135105504547,17.262447471377396,17.144436437497504,17.143664237486657,17.14520863750835,14.521371985080721,14.52073281778918,14.522011152372263,0,0,0,0,0,0
p3d_05_t10_d3,P3-D0.5,10,3,0.5,6,30,45.333333333333336,45.06205143247779,45.604615234188884,205.06666666666666,197.544610960037,212.58872237329632,14.521371985080721,14.52073281778918,14.522011152372263,14.157328943760428,14.155968774281426,14.15868911323943,11.780753194288929,11.780118824738224,11.781387563839633,0,0,0,0,0,0
p3d_05_t10_d3,P3-D0.5,10,3,0.5,7,30,43.666666666666664,43.495092927729964,43.838240405603365,243.4,234.95187913705405,251.84812086294596,11.780753194288929,11.780118824738224,11.781387563839633,11.164027756138672,11.163166341335959,11.164889170941386,9.040134737889673,9.039490018510431,9.040779457268915,2,0.9326513674303623,3.0673486325696375,0,0,0
p3d_05_t10_d3,P3-D0.5,10,3,0.5,8,30,16.7,16.508558763255046,16.891441236744953,304.6,295.30570629148025,313.8942937085198,9.040134737889673,9.039490018510431,9.040779457268915,9.038661024734834,9.03770009945191,9.039621950017757,6.896803806640422,6.896181468855863,6.897426144424982,49.766666666666666,47.186748690008585,52.346584643324746,0,0,0
p3d_05_t10_d3,P3-D0.5,10,3,0.5,9,30,33.9,33.682635641450084,34.117364358549914,400.03333333333336,388.38368492727943,411.6829817393873,6.896803806640422,6.896181468855863,6.897426144424982,6.140093278706155,6.1390015700047265,6.141184987407584,5.649605123512296,5.648931672877662,5.650278574146929,31.366666666666667,29.09083948430315,33.64249384903019,0,0,0
p3d_05_t10_d3,P3-D0.5,10,3,0.5,10,30,28.3,26.65302615364581,29.94697384635419,498.26666666666665,486.11229290271365,510.42104043061966,5.649605123512296,5.648931672877662,5.650278574146929,5.116992982409432,5.1087233700345624,5.125262594784301,5.300396796670694,5.2998088037945585,5.300984789546829,49,43.353685771424324,54.646314228575676,0,0,0
p3d_05_t10_d3,P3-D0.5,10,3,0.5,11,30,25.9,25.755939348660476,26.04406065133952,596.6333333333333,583.0568246854838,610.2098419811829,5.300396796670694,5.2998088037945585,5.300984789546829,5.104947922643193,5.104225749894351,5.1056700953920355,5.588798489250244,5.588223875169097,5.58937310333139,52.5,49.952693286183845,55.047306713816155,0,0,0
p3d_05_t10_d3,P3-D0.5,10,3,0.5,12,30,29.533333333333335,29.32887962706303,29.73778703960364,694.7,681.4012698004832,707.9987301995169,5.588798489250244,5.588223875169097,5.58937310333139,5.123186041563792,5.122158136722073,5.1242139464055105,6.7467705056383975,6.746127986700708,6.747413024576087,42.6,39.62736427955984,45.57263572044016,0,0,0
p3d_05_t10_d3,P3-D0.5,10,3,0.5,13,30,28.166666666666668,27.976769336067782,28.356563997265553,790.5333333333333,776.3161738474605,804.7504928192061,6.7467705056383975,6.746127986700708,6.747413024576087,6.111300334870895,6.11034678526911,6.112253884472681,8.211672610915567,8.209195625988835,8.214149595842299,45.93333333333333,43.522859686295234,48.343806980371426,0,0,0
p3d_05_t10_d3,P3-D0.5,10,3,0.5,14,30,29,28.42837356463404,29.57162643536596,889.4666666666667,875.7113955287855,903.2219378045479,8.211672610915567,8.209195625988835,8.214149595842299,8.105444258989921,8.102574931701742,8.1083135862781,9.680188234122609,9.677740509148963,9.682635959096254,46.56666666666667,43.52344473016758,49.60988860316576,0,0,0
p3d_05_t10_d3,P3-D0.5,10,3,0.5,15,30,30.033333333333335,29.549720556405696,30.516946110260974,985.2,971.9194611105046,998.4805388894955,9.680188234122609,9.677740509148963,9.682635959096254,9.105610640330974,9.103181730024678,9.10803955063727,11.14323242165347,11.140774092730311,11.14569075057663,41.2,38.519822685570674,43.88017731442933,0,0,0
p3d_05_t10_d3,P3-D0.5,10,3,0.5,16,30,30.2,29.726381889131623,30.673618110868375,1088.3333333333333,1073.5030686165157,1103.1635980501508,11.14323242165347,11.140774092730311,11.14569075057663,11.096402357630128,11.094022488639522,11.098782226620733,12.309842321192203,12.307375975336926,12.31230866704748,43.166666666666664,40.5318783010098,45.80145503232353,0,0,0
p3d_05_t10_d3,P3-D0.5,10,3,0.5,17,30,30.666666666666668,30.166447557587333,31.166885775746003,1186.6333333333334,1171.4592438040686,1201.8074228625983,12.309842321192203,12.307375975336926,12.31230866704748,12.0937237682541,12.091211510253745,12.096236026254454,12.87820904349523,12.87654228331619,12.87987580367427,41.4,38.737675304999556,44.06232469500044,0,0,0
p3d_05_t10_d3,P3-D0.5,10,3,0.5,18,30,30.833333333333332,30.480666862221117,31.185999804445547,1282.2,1267.3369996500605,1297.0630003499396,12.87820904349523,12.87654228331619,12.87987580367427,12.094561741667835,12.092791089299224,12.096332394036446,13.146525851395937,13.145459606890208,13.147592095901667,40.2,37.80336603862259,42.596633961377414,0,0,0
p3d_05_t10_d3,P3-D0.5,10,3,0.5,19,30,31.266666666666666,31.019219501362922,31.51411383197041,1374.7666666666667,1358.8430845959865,1390.6902487373468,13.146525851395937,13.145459606890208,13.147592095901667,13.091715248892035,13.090472829589215,13.092957668194854,12.817605144106897,12.816963370887411,12.818246917326384,41.63333333333333,39.07610747771785,44.19055918894882,0,0,0
p3d_05_t10_d3,P3-D0.5,10,3,0.5,20,30,30.366666666666667,30.167685506966286,30.565647826367048,1473.5333333333333,1457.008795843617,1490.0578708230496,12.817605144106897,12.816963370887411,12.818246917326384,12.092217466469164,12.091218876236864,12.093216056701463,12.189488013630667,12.18881959998613,12.190156427275204,43.266666666666666,41.08302429492563,45.4503090384077,0,0,0
p3d_05_t10_d3,P3-D0.5,10,3,0.5,21,30,30.733333333333334,30.572382899517226,30.894283767149442,1567.2666666666667,1550.0359473540364,1584.497385979297,12.189488013630667,12.18881959998613,12.190156427275204,12.09405764491059,12.09325031727697,12.09486497254421,11.561119491130317,11.560051453259607,11.562187529001026,41.833333333333336,40.31779228330219,43.34887438336448,0,0,0
p3d_05_t10_d3,P3-D0.5,10,3,0.5,22,30,30.1,29.812645999089835,30.387354000910168,1664.8666666666666,1648.4641633832746,1681.2691699500585,11.561119491130317,11.560051453259607,11.562187529001026,11.095903349141865,11.094461531869193,11.097345166414538,10.633604916462707,10.632348224000514,10.634861608924899,43.13333333333333,40.6156969790795,45.650969687587164,0,0,0
p3d_05_t10_d3,P3-D0.5,10,3,0.5,23,30,29.366666666666667,29.04821360499129,29.685119728342045,1764.6,1747.5186472742193,1781.6813527257805,10.633604916462707,10.632348224000514,10.634861608924899,10.097243600171563,10.095644883849653,10.098842316493473,10.005939676521958,10.004597900962738,10.007281452081179,45.96666666666667,43.460016030865646,48.47331730246769,0,0,0
p3d_05_t10_d3,P3-D0.5,10,3,0.5,24,30,12.133333333333333,10.727684652275585,13.538982014391081,1882.4666666666667,1865.6560121652417,1899.2773211680917,10.005939676521958,10.004597900962738,10.007281452081179,9.944388114254378,9.861069045800301,10.027707182708456,9.377722383048775,9.376481094597263,9.378963671500287,94.76666666666667,89.65934267307874,99.87399066025459,0,0,0
p3d_075_t10_d3,P3-D0.75,10,3,0.75,1,30,44.36666666666667,43.931092337569346,44.80224099576399,34.1,31.59887503012294,36.60112496987706,20,20,20,19.12736237186346,19.12517509540871,19.129549648318207,20,20,20,0,0,0,0,0,0
p3d_075_t10_d3,P3-D0.75,10,3,0.75,2,30,45.833333333333336,45.69769238290556,45.96897428376111,67.13333333333334,62.78124107039427,71.4854255962724,20,20,20,19.13473101120081,19.134050947483697,19.135411074917922,20,20,20,0,0,0,0,0,0
p3d_075_t10_d3,P3-D0.75,10,3,0.75,3,30,45.96666666666667,45.90133333333333,46.032000000000004,102.06666666666666,96.1657271947401,107.96760613859323,20,20,20,19.13539596930597,19.13506998907013,19.135721949541814,20,20,20,0,0,0,0,0,0
p3d_075_t10_d3,P3-D0.75,10,3,0.75,4,30,45.96666666666667,45.90133333333333,46.032000000000004,134.83333333333334,129.2609495116697,140.40571715499698,20,20,20,19.13539485466419,19.13506915653174,19.135720552796645,15.892686932661446,15.89170265825681,15.893671207066083,0,0,0,0,0,0
p3d_075_t10_d3,P3-D0.75,10,3,0.75,5,30,45.56666666666667,45.36329568842918,45.77003764490416,173.23333333333332,166.99077191288077,179.47589475378587,15.892686932661446,15.89170265825681,15.893671207066083,15.153476146695624,15.15245787970325,15.154494413687997,11.782057977621086,11.781099226683775,11.783016728558398,0,0,0,0,0,0
p3d_075_t10_d3,P3-D0.75,10,3,0.75,6,30,44,43.83723085948667,44.16276914051333,206.6,199.0348237388631,214.16517626113688,11.782057977621086,11.781099226683775,11.783016728558398,11.16569938962693,11.164882965539153,11.166515813714707,7.671129791433397,7.67017823710734,7.672081345759453,1.0333333333333334,0.4657120144191971,1.6009546522474698,0,0,0
p3d_075_t10_d3,P3-D0.75,10,3,0.75,7,30,36.8,36.544360886557165,37.05563911344283,251.8,243.3009151216078,260.2990848783922,7.671129791433397,7.67017823710734,7.672081345759453,7.149636752571627,7.148353269294283,7.150920235848972,5,5,5,15.833333333333334,14.410977724166905,17.255688942499763,0,0,0
p3d_075_t10_d3,P3-D0.75,10,3,0.75,8,30,27.966666666666665,24.68092877360281,31.252404559730522,301.73333333333335,291.33650270515096,312.13016396151573,5,5,5,4.253009227005908,4.146364862159649,4.359653591852167,5,5,5,30.833333333333332,24.735763413504362,36.9309032531623,0,0,0
p3d_075_t10_d3,P3-D0.75,10,3,0.75,9,30,25.866666666666667,22.884934248330072,28.848399085003262,405.2,392.0877695559302,418.31223044406977,5,5,5,4.24246513176467,4.134319002394667,4.350611261134674,5,5,5,56.93333333333333,46.033903094788556,67.8327635718781,0,0,0
p3d_075_t10_d3,P3-D0.75,10,3,0.75,10,30,21.966666666666665,19.898188869235078,24.035144464098252,509.76666666666665,497.57647023879105,521.9568630945423,5,5,5,4.189713217602217,4.091403126567513,4.288023308636922,6.282663461342769,6.282085893867964,6.2832410288175735,65.1,59.65890736125102,70.54109263874896,0,0,0
p3d_075_t10_d3,P3-D0.75,10,3,0.75,11,30,21.9,21.727997861547642,22.072002138452355,612.1333333333333,599.0098824648568,625.2567842018099,6.282663461342769,6.282085893867964,6.2832410288175735,6.079836707631149,6.078973232146093,6.080700183116204,8.86880930919011,8.82082733286374,8.916791285516481,64.43333333333334,61.54342338233067,67.323243284336,0,0,0
p3d_075_t10_d3,P3-D0.75,10,3,0.75,12,30,21.733333333333334,20.226997981703132,23.239668684963537,718,704.9435879319028,731.0564120680972,8.86880930919011,8.82082733286374,8.916791285516481,8.068954770678554,8.061390866561645,8.076518674795462,11.459699999896005,11.387059663330191,11.532340336461818,62.96666666666667,57.49552205269664,68.4378112806367,0,0,0
p3d_075_t10_d3,P3-D0.75,10,3,0.75,13,30,27.933333333333334,26.456602637541877,29.41006402912479,814.0666666666667,800.2879173537445,827.8454159795889,11.459699999896005,11.387059663330191,11.532340336461818,11.05185669467309,10.992090712923666,11.111622676422513,14.07432905197501,13.996269938886497,14.152388165063522,47.166666666666664,42.99765428787005,51.33567904546328,0,0,0
p3d_075_t10_d3,P3-D0.75,10,3,0.75,14,30,33.666666666666664,32.50299695275935,34.83033638057398,908.3333333333334,894.8178305332634,921.8488361334033,14.07432905197501,13.996269938886497,14.152388165063522,13.7670840598746,13.601162190942128,13.933005928807072,15.838402533540991,15.76033602980664,15.916469037275343,33.46666666666667,29.767193087049762,37.166140246283575,0,0,0
p3d_075_t10_d3,P3-D0.75,10,3,0.75,15,30,36.7,35.71371212614423,37.686287873855775,997.4,984.2523904746952,1010.5476095253048,15.838402533540991,15.76033602980664,15.916469037275343,15.108953099580637,15.10400307057365,15.113903128587623,16.707372886735644,16.627142378190968,16.78760339528032,24.166666666666668,20.953493159886442,27.379840173446894,0,0,0
p3d_075_t10_d3,P3-D0.75,10,3,0.75,16,30,39.63333333333333,38.37433978041754,40.89232688624912,1091.1,1076.3356785007459,1105.864321499254,16.707372886735644,16.627142378190968,16.78760339528032,16.11866178152929,16.112341628286426,16.124981934772155,16.23403737413275,16.16323594679636,16.304838801469142,16.666666666666668,13.433969727280653,19.89936360605268,0,0,0
p3d_075_t10_d3,P3-D0.75,10,3,0.75,17,30,41.63333333333333,40.84437392360963,42.422292743057035,1178.4333333333334,1163.229532878824,1193.6371337878427,16.23403737413275,16.16323594679636,16.304838801469142,15.797045336871172,15.625600110174753,15.96849056356759,14.53884954718918,14.534081362090777,14.543617732287583,9.666666666666666,7.137481193616474,12.195852139716859,0,0,0
p3d_075_t10_d3,P3-D0.75,10,3,0.75,18,30,39.7,38.75020336114913,40.64979663885087,1265.1333333333334,1250.188462904902,1280.0782037617648,14.53884954718918,14.534081362090777,14.543617732287583,14.129039625608,14.124269881620341,14.133809369595658,12.239820652377894,12.236384852324061,12.243256452431726,15.166666666666666,12.08824456998077,18.245088763352562,0,0,0
p3d_075_t10_d3,P3-D0.75,10,3,0.75,19,30,36.9,35.827080939518346,37.97291906048165,1352.0666666666666,1336.2909488573728,1367.8423844759604,12.239820652377894,12.236384852324061,12.243256452431726,12.125025962789119,12.119638491992417,12.13041343358582,9.486422850689717,9.483786233043727,9.489059468335707,23.1,20.054360735619593,26.14563926438041,0,0,0
p3d_075_t10_d3,P3-D0.75,10,3,0.75,20,30,32.36666666666667,31.41069141890682,33.32264191442651,1448.8333333333333,1432.5851779626398,1465.0814887040267,9.486422850689717,9.483786233043727,9.489059468335707,9.117334544157147,9.112535552498587,9.122133535815708,6.877752449097689,6.7991927116674304,6.956312186527947,36.86666666666667,33.32077249792182,40.41256083541151,0,0,0
p3d_075_t10_d3,P3-D0.75,10,3,0.75,21,30,26.866666666666667,26.24520015240183,27.488133180931506,1546.4333333333334,1529.5728587423573,1563.2938079243095,6.877752449097689,6.7991927116674304,6.956312186527947,6.43643876457289,6.2687839965925765,6.604093532553204,5.109150080799217,5.052805486875902,5.165494674722532,49.63333333333333,47.1603789490041,52.10628771766257,0,0,0
p3d_075_t10_d3,P3-D0.75,10,3,0.75,22,30,21.933333333333334,20.730113234862575,23.136553431804092,1652.2,1635.9952986075525,1668.4047013924476,5.109150080799217,5.052805486875902,5.165494674722532,4.454874151065135,4.28296723583524,4.626781066295029,5,5,5,66.43333333333334,61.17604687507233,71.69061979159434,0,0,0
p3d_075_t10_d3,P3-D0.75,10,3,0.75,23,30,19.066666666666666,17.28378517272044,20.849548160612894,1762.2333333333333,1745.8031387931476,1778.6635278735191,5,5,5,4.175154485439222,4.075049907872435,4.275259063006009,5.397199455129284,5.395039908882932,5.399359001375636,75.5,69.46381006217355,81.53618993782645,0,0,0
p3d_075_t10_d3,P3-D0.75,10,3,0.75,24,30,20.4,19.616,21.183999999999997,1871.8333333333333,1855.1184712196655,1888.548195447001,5.397199455129284,5.395039908882932,5.399359001375636,5.077328975855493,5.073392670915436,5.08126528079555,7.000802011071482,6.927306424095648,7.074297598047315,70.43333333333334,67.57260169581197,73.2940649708547,0,0,0
p3u_t14_d0,P3-U,14,0,1,1,30,44.36666666666667,43.931092337569346,44.80224099576399,34.1,31.59887503012294,36.60112496987706,20,20,20,19.12736237186346,19.12517509540871,19.129549648318207,16.923582576881934,16.922270211009085,16.924894942754783,0,0,0,0,0,0
p3u_t14_d0,P3-U,14,0,1,2,30,45.666666666666664,45.495092927729964,45.838240405603365,67.3,62.98723204330724,71.61276795669276,16.923582576881934,16.922270211009085,16.924894942754783,16.148959976863612,16.148100317806836,16.149819635920387,15.63420659076376,15.633023171833184,15.635390009694337,0,0,0,0,0,0
p3u_t14_d0,P3-U,14,0,1,3,30,45.36666666666667,45.12738434251517,45.60594899081816,102.83333333333333,96.9962318377508,108.67043482891586,15.63420659076376,15.633023171833184,15.635390009694337,15.152471713794188,15.151271888503869,15.153671539084508,14.942723562487247,14.94123757029047,14.944209554684024,0,0,0,0,0,0
p3u_t14_d0,P3-U,14,0,1,4,30,45.233333333333334,44.940902013826765,45.525764652839904,136.33333333333334,130.7126237341397,141.954042932527,14.942723562487247,14.94123757029047,14.944209554684024,14.156822501406603,14.15535650598863,14.158288496824577,14.848630061643286,14.847174615152888,14.850085508133684,0,0,0,0,0,0
p3u_t14_d0,P3-U,14,0,1,5,30,45.166666666666664,44.916557112126995,45.416776221206334,175.13333333333333,168.8287979883845,181.43786867828214,14.848630061643286,14.847174615152888,14.850085508133684,14.156492287057345,14.155238691942836,14.157745882171854,14.754734689408878,14.753337954451737,14.756131424366018,0,0,0,0,0,0
p3u_t14_d0,P3-U,14,0,1,6,30,45.2,44.94436088655717,45.455639113442835,207.3,199.75086272113347,214.84913727886655,14.754734689408878,14.753337954451737,14.756131424366018,14.156658610178653,14.15537664939737,14.157940570959935,14.66073952330169,14.659354394956928,14.662124651646451,0,0,0,0,0,0
p3u_t14_d0,P3-U,14,0,1,7,30,44.86666666666667,44.66221296039637,45.07112037293697,244.43333333333334,235.98621432594956,252.8804523407171,14.66073952330169,14.659354394956928,14.662124651646451,14.154985290201182,14.153960469972763,14.156010110429602,14.567748349180984,14.566627501497853,14.568869196864116,0.26666666666666666,0.0579382045891961,0.47539512874413725,0,0,0
p3u_t14_d0,P3-U,14,0,1,8,30,43.233333333333334,43.02996235509585,43.43670431157082,279.1,269.81295425021386,288.3870457497862,14.567748349180984,14.566627501497853,14.568869196864116,14.146781748933195,14.145760358320684,14.147803139545706,14.479679299821065,14.479025808022904,14.480332791619226,4.7,3.7595473821415664,5.6404526178584335,0,0,0
p3u_t14_d0,P3-U,14,0,1,9,30,42.833333333333336,42.66831899516611,42.99834767150056,365.6,353.96927452475734,377.2307254752427,14.479679299821065,14.479025808022904,14.480332791619226,14.144773155572535,14.143944959163129,14.145601351981941,14.392815406477544,14.392541445262655,14.393089367692433,8.1,7.056287175622472,9.143712824377527,0,0,0
p3u_t14_d0,P3-U,14,0,1,10,30,42.06666666666667,41.97587837771946,42.15745495561388,450.06666666666666,438.4757462512454,461.6575870820879,14.392815406477544,14.392541445262655,14.393089367692433,14.140924864424326,14.140468192640116,14.141381536208536,14.308260487822944,14.30825315610332,14.308267819542568,7.866666666666666,7.0652134272202485,8.668119906113084,0,0,0
p3u_t14_d0,P3-U,14,0,1,11,30,42,42,42,532.3333333333334,519.2069891518455,545.4596775148212,14.308260487822944,14.30825315610332,14.308267819542568,14.140587920104847,14.140583585832873,14.140592254376822,14.223907735760035,14.223900039030752,14.223915432489317,9.066666666666666,8.067995488247382,10.065337845085951,0,0,0
p3u_t14_d0,P3-U,14,0,1,12,30,42,42,42,617.9333333333333,605.0996864740492,630.7669801926173,14.223907735760035,14.223900039030752,14.223915432489317,14.140591009456923,14.140586985909625,14.140595033004221,14.139553130085885,14.139544702820714,14.139561557351055,8.4,7.4574369011030095,9.342563098896992,0,0,0
p3u_t14_d0,P3-U,14,0,1,13,30,41,41,41,700.9333333333333,687.2365468410732,714.6301198255934,14.139553130085885,14.139544702820714,14.139561557351055,14.135569678873818,14.135565366698838,14.135573991048798,14.058211322761597,14.058202231248194,14.058220414275,13.133333333333333,11.77562230036566,14.491044366301006,0,0,0
p3u_t14_d0,P3-U,14,0,1,14,30,25,25,25,803.8666666666667,790.3945550918792,817.3387782414542,14.058211322761597,14.058202231248194,14.058220414275,14.05523375794207,14.055231464265798,14.05523605161834,14.025071067996354,14.025061623830785,14.025080512161923,59.53333333333333,56.80687599937966,62.259790667287,0,0,0
p3u_t14_d0,P3-U,14,0,1,15,30,18.066666666666666,17.975878377719457,18.157454955613876,911.5666666666667,898.396881717137,924.7364516161964,14.025071067996354,14.025061623830785,14.025080512161923,14.02042762905686,14.019971841607289,14.02088341650643,14.012814490562233,14.012545848974014,14.013083132150452,73.63333333333334,70.77136713622164,76.49529953044504,0,0,0
