setting,factor,level,demand,seed,policy,requests,dispatched,completion_rate,final_queue,peak_queue,mean_wait,peak_lae_db,peak_budget_utilization,population_weighted_equivalent,route_1_share,route_2_share,route_3_share,budget_reference_missions,source_adjustment_db,validation_adjustment_db,altitude_m,speed_mps,route_weight_km
reference,reference,reference,45,503,P0,1516,1097,0.7236147757255936,419,419,1070.7535533209925,79.92322671614713,2.3000234995529225,805.9291084707619,0,1,0,20,0,0,80,15,0.35
reference,reference,reference,45,503,P1,1516,1067,0.7038258575197889,449,449,1158.9192538044313,79.52837857017381,2.1001314531470623,146.28318521279368,0.8134957825679475,0,0.18650421743205248,20,0,0,80,15,0.35
reference,reference,reference,45,503,P2,1516,1095,0.7222955145118733,421,421,1072.8239128716777,76.1140610229266,0.9567794620520524,422.6138457659349,0.41187214611872147,0.41643835616438357,0.17168949771689498,20,0,0,80,15,0.35
reference,reference,reference,45,503,P3-U,1516,1028,0.6781002638522428,488,488,1263.2286080179708,76.53209049828658,0.9998972469448791,345.3063994179915,0.3336575875486381,0.3326848249027237,0.3336575875486381,20,0,0,80,15,0.35
reference,reference,reference,45,503,P3-D,1516,752,0.49604221635883905,764,764,997.4352969351411,76.11177284429677,0.999967481827924,314.6373234108699,0.30319148936170215,0.47074468085106386,0.22606382978723405,20,0,0,80,15,0.35
reference,reference,reference,45,504,P0,1522,1096,0.7201051248357424,426,426,1057.750479511096,79.92322604967376,2.300020788066046,805.1941972741209,0,1,0,20,0,0,80,15,0.35
reference,reference,reference,45,504,P1,1522,1065,0.6997371879106439,457,457,1151.0884008367207,79.20671111574005,1.9501995056293082,146.00925157257117,0.8131455399061033,0,0.18685446009389672,20,0,0,80,15,0.35
reference,reference,reference,45,504,P2,1522,1093,0.7181340341655716,429,429,1073.06554832966,76.11406036559069,0.9567793172366126,422.3396908214886,0.41537053979871913,0.4172003659652333,0.16742909423604757,20,0,0,80,15,0.35
reference,reference,reference,45,504,P3-U,1522,1029,0.676084099868594,493,493,1241.8293042616103,76.73347991028153,0.999819833951867,345.44341994418505,0.33430515063168126,0.3323615160349854,0.3333333333333333,20,0,0,80,15,0.35
reference,reference,reference,45,504,P3-D,1522,751,0.49342969776609724,771,771,971.8105225986844,76.11178131376509,0.9998601101177581,314.50025607473736,0.3009320905459387,0.47137150466045274,0.22769640479360853,20,0,0,80,15,0.35
reference,reference,reference,45,505,P0,1562,1094,0.7003841229193342,468,468,1156.3208221889506,79.92322649398935,2.3000225957239637,803.7251453109131,0,1,0,20,0,0,80,15,0.35
reference,reference,reference,45,505,P1,1562,1063,0.6805377720870679,499,499,1256.808489098638,79.52837784026667,2.100128741661799,145.73478871283294,0.7968015051740357,0,0.20319849482596425,20,0,0,80,15,0.35
reference,reference,reference,45,505,P2,1562,1092,0.6991037131882202,470,470,1169.5406297280144,76.11406150649005,0.9567795685842833,422.2026284048168,0.41025641025641024,0.4175824175824176,0.17216117216117216,20,0,0,80,15,0.35
reference,reference,reference,45,505,P3-U,1562,1028,0.6581306017925737,534,534,1321.8771040533172,76.32492611091816,0.9999998516815981,345.3061941211992,0.3336575875486381,0.3326848249027237,0.3336575875486381,20,0,0,80,15,0.35
reference,reference,reference,45,505,P3-D,1562,752,0.4814340588988476,810,810,1051.9122320189642,76.3267814948477,0.999968308446454,314.6374680660775,0.30319148936170215,0.47074468085106386,0.22606382978723405,20,0,0,80,15,0.35
reference,reference,reference,45,506,P0,1521,1096,0.7205785667324129,425,425,1069.7743432604575,79.92322671614713,2.3000234995529225,805.1942729413603,0,1,0,20,0,0,80,15,0.35
reference,reference,reference,45,506,P1,1521,1064,0.6995397764628534,457,457,1175.1602292005894,79.42372966262707,2.0501305493186424,145.87208954854017,0.7885338345864662,0,0.21146616541353383,20,0,0,80,15,0.35
reference,reference,reference,45,506,P2,1521,1092,0.717948717948718,429,429,1087.5828812550676,76.1140583303724,0.9567788688647384,422.2024318762596,0.4075091575091575,0.4175824175824176,0.1749084249084249,20,0,0,80,15,0.35
reference,reference,reference,45,506,P3-U,1521,1027,0.6752136752136753,494,494,1251.686110645226,76.53209021254746,0.9998201030314335,345.16913297439675,0.3339824732229795,0.3330087633885102,0.3330087633885102,20,0,0,80,15,0.35
reference,reference,reference,45,506,P3-D,1521,752,0.49441157133464825,769,769,961.9864964945099,76.11405244043993,0.9999883848414997,314.6372579425227,0.2978723404255319,0.47074468085106386,0.23138297872340424,20,0,0,80,15,0.35
reference,reference,reference,45,507,P0,1491,1068,0.716297786720322,423,423,930.4500397906297,79.92322627183157,2.3000216918950054,784.6236520330423,0,1,0,20,0,0,80,15,0.35
reference,reference,reference,45,507,P1,1491,1046,0.7015425888665325,445,445,975.6811783760113,79.31665388778404,2.0001967941440446,143.40427493366238,0.7925430210325047,0,0.2074569789674952,20,0,0,80,15,0.35
reference,reference,reference,45,507,P2,1491,1067,0.715627095908786,424,424,937.1425997316711,76.11405858968182,0.9567789259922842,418.77473105846906,0.4095595126522962,0.42736644798500467,0.16307403936269915,20,0,0,80,15,0.35
reference,reference,reference,45,507,P3-U,1491,1029,0.6901408450704225,462,462,973.9074363518405,76.535167928303,0.9999742631285276,345.44341250143816,0.33430515063168126,0.3323615160349854,0.3333333333333333,20,0,0,80,15,0.35
reference,reference,reference,45,507,P3-D,1491,752,0.5043594902749833,739,739,749.8942088148957,76.32615091669419,0.9999883910645612,314.6373761362188,0.3045212765957447,0.47074468085106386,0.2247340425531915,20,0,0,80,15,0.35
reference,reference,reference,45,508,P0,1526,1097,0.718872870249017,429,429,1037.06705188035,79.92322649398935,2.300022595723964,805.928970893963,0,1,0,20,0,0,80,15,0.35
reference,reference,reference,45,508,P1,1526,1062,0.6959370904325033,464,464,1161.5401545508353,79.52830323451926,2.100096071163308,145.5978522577758,0.7947269303201506,0,0.20527306967984935,20,0,0,80,15,0.35
reference,reference,reference,45,508,P2,1526,1092,0.7155963302752294,434,434,1062.654681087843,76.11405939846348,0.9567791041721511,422.2025534270873,0.4139194139194139,0.4175824175824176,0.1684981684981685,20,0,0,80,15,0.35
reference,reference,reference,45,508,P3-U,1526,1029,0.6743119266055045,497,497,1239.1608905027147,76.11063192833382,0.9998217551883796,345.4432792595659,0.33430515063168126,0.3323615160349854,0.3333333333333333,20,0,0,80,15,0.35
reference,reference,reference,45,508,P3-D,1526,752,0.4927916120576671,774,774,984.2326710461422,76.11063192833382,0.9999667667423686,314.63726919526323,0.30186170212765956,0.47074468085106386,0.22739361702127658,20,0,0,80,15,0.35
reference,reference,reference,45,509,P0,1549,1079,0.6965784377017431,470,470,1024.5505069490932,79.92322671614713,2.3000234995529225,792.7050474792322,0,1,0,20,0,0,80,15,0.35
reference,reference,reference,45,509,P1,1549,1055,0.6810845706907682,494,494,1076.392447139444,79.31665439869917,2.0001986018008866,144.63809114593874,0.7962085308056872,0,0.2037914691943128,20,0,0,80,15,0.35
reference,reference,reference,45,509,P2,1549,1079,0.6965784377017431,470,470,1027.1173926427605,76.11406637880285,0.9567806419877305,420.42014560049773,0.4151992585727525,0.422613531047266,0.16218721037998146,20,0,0,80,15,0.35
reference,reference,reference,45,509,P3-U,1549,1010,0.6520335700451905,539,539,1207.0784053649888,76.92727684508753,0.9999291670605553,342.8380960373502,0.33762376237623765,0.33861386138613864,0.3237623762376238,20,0,0,80,15,0.35
reference,reference,reference,45,509,P3-D,1549,752,0.4854744996772111,797,797,890.4530958683055,76.10949467930864,0.9999677481069718,314.6373840503673,0.3151595744680851,0.47074468085106386,0.21409574468085107,20,0,0,80,15,0.35
reference,reference,reference,45,510,P0,1539,1080,0.7017543859649122,459,459,1000.9821949079724,79.92322604967376,2.300020788066046,793.4394496417173,0,1,0,20,0,0,80,15,0.35
reference,reference,reference,45,510,P1,1539,1053,0.6842105263157895,486,486,1064.2554830418296,79.42372966262707,2.0501305493186415,144.3641922086353,0.8176638176638177,0,0.18233618233618235,20,0,0,80,15,0.35
reference,reference,reference,45,510,P2,1539,1077,0.6998050682261209,462,462,1015.4079697435966,76.11405934798165,0.9567790930506754,420.14617891010334,0.415041782729805,0.4233983286908078,0.1615598885793872,20,0,0,80,15,0.35
reference,reference,reference,45,510,P3-U,1539,1029,0.6686159844054581,510,510,1105.0342819824805,76.11177384010294,0.9998213260912812,345.44352481452336,0.33430515063168126,0.3323615160349854,0.3333333333333333,20,0,0,80,15,0.35
reference,reference,reference,45,510,P3-D,1539,752,0.48862897985705,787,787,873.6374923620716,76.11177384010294,0.9999683255630045,314.637436466997,0.31117021276595747,0.47074468085106386,0.21808510638297873,20,0,0,80,15,0.35
reference,reference,reference,45,511,P0,1565,1100,0.7028753993610224,465,465,1167.845414976473,79.92322627183157,2.300021691895005,808.1329615691712,0,1,0,20,0,0,80,15,0.35
reference,reference,reference,45,511,P1,1565,1064,0.6798722044728435,501,501,1284.6825450737917,79.31657606568898,2.000165931302396,145.87205484562108,0.8139097744360902,0,0.18609022556390978,20,0,0,80,15,0.35
reference,reference,reference,45,511,P2,1565,1099,0.7022364217252396,466,466,1178.2897465195863,76.1140583303724,0.9567788688647384,423.16182348841704,0.4121929026387625,0.41492265696087355,0.17288444040036396,20,0,0,80,15,0.35
reference,reference,reference,45,511,P3-U,1565,1027,0.6562300319488817,538,538,1370.211138588845,76.32091048904888,0.9999749337054701,345.16951322042337,0.3339824732229795,0.3330087633885102,0.3330087633885102,20,0,0,80,15,0.35
reference,reference,reference,45,511,P3-D,1565,752,0.4805111821086262,813,813,1077.255952661363,76.11291321396705,0.9999897713470043,314.6375320812462,0.2978723404255319,0.47074468085106386,0.23138297872340424,20,0,0,80,15,0.35
reference,reference,reference,45,512,P0,1528,1093,0.7153141361256544,435,435,1069.4496467080182,79.92322649398935,2.3000225957239637,802.9901515681931,0,1,0,20,0,0,80,15,0.35
reference,reference,reference,45,512,P1,1528,1059,0.6930628272251309,469,469,1188.0592714383467,79.52830299121267,2.1000951673348878,145.18678262071163,0.8234183191690274,0,0.17658168083097261,20,0,0,80,15,0.35
reference,reference,reference,45,512,P2,1528,1089,0.712696335078534,439,439,1089.0265776326748,76.1140598820271,0.9567792107043818,421.79147582234305,0.4150596877869605,0.418732782369146,0.16620752984389348,20,0,0,80,15,0.35
reference,reference,reference,45,512,P3-U,1528,1028,0.6727748691099477,500,500,1251.2764979007613,76.32307873018104,0.9999314840902954,345.30664135664813,0.3336575875486381,0.3326848249027237,0.3336575875486381,20,0,0,80,15,0.35
reference,reference,reference,45,512,P3-D,1528,751,0.49149214659685864,777,777,1006.5943613119732,76.1117765622435,0.9998609312778315,314.50040871616477,0.303595206391478,0.47137150466045274,0.22503328894806923,20,0,0,80,15,0.35
reference,reference,reference,45,513,P0,1472,1065,0.7235054347826086,407,407,1027.25676063006,79.92322627183157,2.3000216918950054,782.4195925694345,0,1,0,20,0,0,80,15,0.35
reference,reference,reference,45,513,P1,1472,1038,0.7051630434782609,434,434,1078.2234914385717,79.42380633582145,2.0501641236455534,142.30756001530867,0.7861271676300579,0,0.2138728323699422,20,0,0,80,15,0.35
reference,reference,reference,45,513,P2,1472,1064,0.7228260869565217,408,408,1030.0178737907984,76.11405929749984,0.9567790819291998,418.3636351575675,0.40883458646616544,0.42857142857142855,0.162593984962406,20,0,0,80,15,0.35
reference,reference,reference,45,513,P3-U,1472,1011,0.6868206521739131,461,461,1133.9292858344486,76.73431737788238,0.999999749634231,342.97533871995995,0.33827893175074186,0.33827893175074186,0.32344213649851633,20,0,0,80,15,0.35
reference,reference,reference,45,513,P3-D,1472,752,0.5108695652173914,720,720,817.0968537994969,76.10949228820506,0.9999668615366817,314.6371979739956,0.3045212765957447,0.47074468085106386,0.2247340425531915,20,0,0,80,15,0.35
reference,reference,reference,45,514,P0,1510,1085,0.7185430463576159,425,425,1014.7722176125548,79.92322671614713,2.3000234995529225,797.1129737989297,0,1,0,20,0,0,80,15,0.35
reference,reference,reference,45,514,P1,1510,1053,0.6973509933774834,457,457,1106.0003205534229,79.52830445105201,2.1001005903054146,144.3640100183102,0.8157644824311491,0,0.1842355175688509,20,0,0,80,15,0.35
reference,reference,reference,45,514,P2,1510,1082,0.7165562913907285,428,428,1035.3454563049963,76.11406051703612,0.9567793506010394,420.83138686465657,0.4121996303142329,0.4214417744916821,0.16635859519408502,20,0,0,80,15,0.35
reference,reference,reference,45,514,P3-U,1510,1030,0.6821192052980133,480,480,1160.0773517335078,76.10835303533504,0.9999738345216602,345.5805058812122,0.3339805825242718,0.3320388349514563,0.3339805825242718,20,0,0,80,15,0.35
reference,reference,reference,45,514,P3-D,1510,751,0.49735099337748345,759,759,956.144530891506,76.10835303533504,0.9999285892962412,314.5002485063875,0.31025299600532624,0.47137150466045274,0.21837549933422104,20,0,0,80,15,0.35
reference,reference,reference,45,515,P0,1546,1095,0.7082794307891332,451,451,1094.893728183131,79.92322671614714,2.3000234995529225,804.4595268368782,0,1,0,20,0,0,80,15,0.35
reference,reference,reference,45,515,P1,1546,1061,0.6862871927554981,485,485,1200.1505282416706,79.52837686705695,2.1001251263481135,145.4608637483402,0.8162111215834119,0,0.18378887841658811,20,0,0,80,15,0.35
reference,reference,reference,45,515,P2,1546,1091,0.7056921086675291,455,455,1118.8469281422526,76.11406029278187,0.9567793011963543,422.06546580023365,0.4161319890009166,0.41796516956920254,0.16590284142988085,20,0,0,80,15,0.35
reference,reference,reference,45,515,P3-U,1546,1028,0.6649417852522639,518,518,1273.1107896650062,76.5320889912044,0.9999748095097096,345.3062570104484,0.3336575875486381,0.3326848249027237,0.3336575875486381,20,0,0,80,15,0.35
reference,reference,reference,45,515,P3-D,1546,751,0.4857697283311772,795,795,977.6089797718838,76.11405127138329,0.9999648641878437,314.5002122967583,0.2982689747003995,0.47137150466045274,0.2303595206391478,20,0,0,80,15,0.35
reference,reference,reference,45,516,P0,1558,1081,0.6938382541720154,477,477,1147.4661504178378,79.92322582751596,2.300019884237088,794.1741475943197,0,1,0,20,0,0,80,15,0.35
reference,reference,reference,45,516,P1,1558,1056,0.6777920410783055,502,502,1183.0503372815924,79.0940767647314,1.9002648466262893,144.77547873894366,0.803030303030303,0,0.19696969696969696,20,0,0,80,15,0.35
reference,reference,reference,45,516,P2,1558,1079,0.6925545571245186,479,479,1156.5018332391735,76.11405991018194,0.956779216907075,420.4203042500334,0.4161260426320667,0.422613531047266,0.16126042632066728,20,0,0,80,15,0.35
reference,reference,reference,45,516,P3-U,1558,1004,0.6444159178433889,554,554,1350.15470617056,76.7351629060242,0.9999693892609353,342.0157174365681,0.3396414342629482,0.34063745019920316,0.3197211155378486,20,0,0,80,15,0.35
reference,reference,reference,45,516,P3-D,1558,752,0.48267008985879334,806,806,971.775160624334,76.11291496801147,0.9999671767447594,314.6373031180613,0.2992021276595745,0.47074468085106386,0.2300531914893617,20,0,0,80,15,0.35
reference,reference,reference,45,517,P0,1579,1055,0.6681443951868271,524,524,1195.066850630726,79.92322627183157,2.3000216918950054,775.0728606816474,0,1,0,20,0,0,80,15,0.35
reference,reference,reference,45,517,P1,1579,1028,0.6510449651678277,551,551,1259.0278291300451,79.31657555476464,2.0001641236455536,140.93666853629898,0.8025291828793775,0,0.19747081712062256,20,0,0,80,15,0.35
reference,reference,reference,45,517,P2,1579,1053,0.6668777707409753,526,526,1202.076550878444,76.11405881393614,0.9567789753969691,416.85550264869545,0.4121557454890788,0.43304843304843305,0.15479582146248813,20,0,0,80,15,0.35
reference,reference,reference,45,517,P3-U,1579,1013,0.6415452818239392,566,566,1290.3148087235882,76.3229202792653,0.9998621978134112,343.24982866073566,0.3376110562685094,0.3376110562685094,0.32477788746298125,20,0,0,80,15,0.35
reference,reference,reference,45,517,P3-D,1579,751,0.4756174794173528,828,828,991.2234081505122,76.11063299726791,0.9998597463957672,314.5002105719398,0.3169107856191744,0.47137150466045274,0.21171770972037285,20,0,0,80,15,0.35
reference,reference,reference,45,518,P0,1445,1038,0.7183391003460208,407,407,1072.661153161595,79.92322649398935,2.3000225957239637,762.5836214618395,0,1,0,20,0,0,80,15,0.35
reference,reference,reference,45,518,P1,1445,1014,0.7017301038062284,431,431,1114.9609317087095,79.20671137774714,1.95020040945773,139.0172157184629,0.7948717948717948,0,0.20512820512820512,20,0,0,80,15,0.35
reference,reference,reference,45,518,P2,1445,1037,0.7176470588235294,408,408,1073.9325642142585,76.11405827989056,0.9567788577432628,414.66187334227476,0.40115718418514945,0.43972999035679844,0.15911282545805208,20,0,0,80,15,0.35
reference,reference,reference,45,518,P3-U,1445,977,0.6761245674740485,468,468,1185.3733794095156,76.73516684004392,0.9999337545947701,338.3145817436419,0.3500511770726714,0.3500511770726714,0.2998976458546571,20,0,0,80,15,0.35
reference,reference,reference,45,518,P3-D,1445,752,0.5204152249134948,693,693,836.9575530612258,76.10721368578061,0.9999677834828375,314.6373888771298,0.3257978723404255,0.47074468085106386,0.20345744680851063,20,0,0,80,15,0.35
reference,reference,reference,45,519,P0,1456,1073,0.7369505494505495,383,383,899.9279586100387,79.92322627183157,2.300021691895005,788.2970592499756,0,1,0,20,0,0,80,15,0.35
reference,reference,reference,45,519,P1,1456,1052,0.7225274725274725,404,404,937.2843259774382,79.31665363232645,2.000195890315623,144.2267612369815,0.7918250950570342,0,0.20817490494296578,20,0,0,80,15,0.35
reference,reference,reference,45,519,P2,1456,1072,0.7362637362637363,384,384,906.1472550203924,76.11405871297248,0.9567789531540181,419.4603768296997,0.41044776119402987,0.4253731343283582,0.16417910447761194,20,0,0,80,15,0.35
reference,reference,reference,45,519,P3-U,1456,1011,0.6943681318681318,445,445,1066.339282862746,77.1107395233236,0.9999740966571203,342.9756522092304,0.3363006923837784,0.33827893175074186,0.3254203758654797,20,0,0,80,15,0.35
reference,reference,reference,45,519,P3-D,1456,752,0.5164835164835165,704,704,789.6688457648451,76.11177676427698,0.9999687380043955,314.6374977776573,0.3125,0.47074468085106386,0.21675531914893617,20,0,0,80,15,0.35
reference,reference,reference,45,520,P0,1533,1094,0.7136333985649054,439,439,1052.4184659650923,79.92322649398935,2.300022595723964,803.725049007154,0,1,0,20,0,0,80,15,0.35
reference,reference,reference,45,520,P1,1533,1061,0.6921069797782127,472,472,1169.0323527763624,79.20679119362369,1.9502312722993769,145.46062950363643,0.7907634307257304,0,0.20923656927426956,20,0,0,80,15,0.35
reference,reference,reference,45,520,P2,1533,1093,0.7129810828440966,440,440,1063.105963131319,76.11405888674497,0.9567789914372271,422.33916007672303,0.40988106129917656,0.4172003659652333,0.1729185727355901,20,0,0,80,15,0.35
reference,reference,reference,45,520,P3-U,1533,1028,0.6705805609915199,505,505,1250.1555466753234,76.32307925958081,0.9998632305620233,345.30653361911914,0.3336575875486381,0.3326848249027237,0.3336575875486381,20,0,0,80,15,0.35
reference,reference,reference,45,520,P3-D,1533,751,0.48988910632746246,782,782,979.4910874057837,76.11405485136116,0.9999655783976079,314.500342233136,0.3009320905459387,0.47137150466045274,0.22769640479360853,20,0,0,80,15,0.35
reference,reference,reference,45,521,P0,1532,1067,0.6964751958224543,465,465,1092.6792152091589,79.92322604967377,2.300020788066046,783.8887958671211,0,1,0,20,0,0,80,15,0.35
reference,reference,reference,45,521,P1,1532,1042,0.6801566579634465,490,490,1145.4595812766054,79.42372941339082,2.05012964549022,142.85612135413507,0.8224568138195777,0,0.17754318618042225,20,0,0,80,15,0.35
reference,reference,reference,45,521,P2,1532,1064,0.6945169712793734,468,468,1098.4112136339877,76.11405968592766,0.9567791675023902,418.36394596067663,0.4191729323308271,0.42857142857142855,0.15225563909774437,20,0,0,80,15,0.35
reference,reference,reference,45,521,P3-U,1532,1009,0.6586161879895561,523,523,1210.0367215142496,76.73516080250549,0.9998605705835207,342.7014455191246,0.3379583746283449,0.3389494549058474,0.32309217046580774,20,0,0,80,15,0.35
reference,reference,reference,45,521,P3-D,1532,752,0.4908616187989556,780,780,875.3150566802199,76.10492925175068,0.9999674579730485,314.63735914701033,0.31382978723404253,0.47074468085106386,0.2154255319148936,20,0,0,80,15,0.35
reference,reference,reference,45,522,P0,1510,1086,0.7192052980132451,424,424,1042.8738928530227,79.92322582751596,2.300019884237088,797.8475823266128,0,1,0,20,0,0,80,15,0.35
reference,reference,reference,45,522,P1,1510,1053,0.6973509933774834,457,457,1147.1557301981807,79.31673247484356,2.0002303684709557,144.36401001831015,0.8005698005698005,0,0.19943019943019943,20,0,0,80,15,0.35
reference,reference,reference,45,522,P2,1510,1086,0.7192052980132451,424,424,1045.338395311152,76.11406051703612,0.9567793506010395,421.3797539802965,0.40791896869244937,0.4198895027624309,0.1721915285451197,20,0,0,80,15,0.35
reference,reference,reference,45,522,P3-U,1510,1028,0.680794701986755,482,482,1189.8130541439414,77.11305992355192,0.9998961507813463,345.30627360032673,0.3336575875486381,0.3326848249027237,0.3336575875486381,20,0,0,80,15,0.35
reference,reference,reference,45,522,P3-D,1510,752,0.49801324503311256,758,758,967.5152230933179,76.53753796261306,0.9999679080082005,314.6373827063394,0.3098404255319149,0.47074468085106386,0.21941489361702127,20,0,0,80,15,0.35
reference,reference,reference,45,523,P0,1559,1087,0.6972418216805645,472,472,1143.6786327512443,79.92322582751596,2.300019884237088,798.5822527638554,0,1,0,20,0,0,80,15,0.35
reference,reference,reference,45,523,P1,1559,1060,0.6799230275817832,499,499,1214.6017455478316,79.31657504384022,2.0001623159887116,145.32371907576865,0.8075471698113208,0,0.19245283018867926,20,0,0,80,15,0.35
reference,reference,reference,45,523,P2,1559,1085,0.6959589480436177,474,474,1155.61548728616,76.11405983154529,0.9567791995829061,421.2426874613642,0.4147465437788018,0.4202764976958525,0.16497695852534563,20,0,0,80,15,0.35
reference,reference,reference,45,523,P3-U,1559,1030,0.6606799230275818,529,529,1291.1780289864653,76.32121951987577,0.9999000969064885,345.58085154992256,0.3339805825242718,0.3320388349514563,0.3339805825242718,20,0,0,80,15,0.35
reference,reference,reference,45,523,P3-D,1559,751,0.4817190506735087,808,808,983.7074806374084,76.10607388552096,0.9998943703992371,314.50026404241754,0.3062583222370173,0.47137150466045274,0.22237017310252996,20,0,0,80,15,0.35
reference,reference,reference,45,524,P0,1531,1086,0.7093403004572175,445,445,1019.1879518996717,79.92322649398935,2.300022595723964,797.8477130245717,0,1,0,20,0,0,80,15,0.35
reference,reference,reference,45,524,P1,1531,1060,0.6923579359895493,471,471,1108.3647001397344,79.42380658505331,2.0501650274739744,145.3235629126328,0.7943396226415095,0,0.20566037735849058,20,0,0,80,15,0.35
reference,reference,reference,45,524,P2,1531,1085,0.7086871325930765,446,446,1023.4355972144588,76.11405927517283,0.9567790770104174,421.24268934886493,0.4119815668202765,0.4202764976958525,0.16774193548387098,20,0,0,80,15,0.35
reference,reference,reference,45,524,P3-U,1531,1028,0.6714565643370346,503,503,1158.6373865788937,76.11063871793029,0.9998981769029399,345.3063738971959,0.3336575875486381,0.3326848249027237,0.3336575875486381,20,0,0,80,15,0.35
reference,reference,reference,45,524,P3-D,1531,751,0.49052906596995427,780,780,917.4891715500004,76.11063871793029,0.9998929965310059,314.50027897954857,0.30492676431424764,0.47137150466045274,0.2237017310252996,20,0,0,80,15,0.35
reference,reference,reference,45,525,P0,1514,1075,0.7100396301188904,439,439,1075.7425557867548,79.92322627183157,2.300021691895005,789.7662763053422,0,1,0,20,0,0,80,15,0.35
reference,reference,reference,45,525,P1,1514,1050,0.6935270805812418,464,464,1116.7960340564475,79.31657632115113,2.0001668351308175,143.952714812272,0.8104761904761905,0,0.1895238095238095,20,0,0,80,15,0.35
reference,reference,reference,45,525,P2,1514,1072,0.7080581241743725,442,442,1087.0069957309563,76.11406168609027,0.9567796081514033,419.46055793118467,0.41138059701492535,0.4253731343283582,0.16324626865671643,20,0,0,80,15,0.35
reference,reference,reference,45,525,P3-U,1514,1028,0.678996036988111,486,486,1129.538273326004,76.11291574884389,0.9999747612859755,345.3062361372805,0.3336575875486381,0.3326848249027237,0.3336575875486381,20,0,0,80,15,0.35
reference,reference,reference,45,525,P3-D,1514,752,0.4966974900924703,762,762,838.7699259359124,76.11291574884389,0.9999890587130349,314.6373829225533,0.3058510638297872,0.47074468085106386,0.22340425531914893,20,0,0,80,15,0.35
reference,reference,reference,45,526,P0,1484,1072,0.7223719676549866,412,412,1030.0503248223054,79.92322649398935,2.3000225957239637,787.562368176213,0,1,0,20,0,0,80,15,0.35
reference,reference,reference,45,526,P1,1484,1052,0.7088948787061995,432,432,1072.0246015074313,79.20663051235594,1.9501659313023956,144.2268393185494,0.779467680608365,0,0.22053231939163498,20,0,0,80,15,0.35
reference,reference,reference,45,526,P2,1484,1072,0.7223719676549866,412,412,1032.9315475963476,76.11406043839948,0.9567793332768705,419.4605453529559,0.41138059701492535,0.4253731343283582,0.16324626865671643,20,0,0,80,15,0.35
reference,reference,reference,45,526,P3-U,1484,1030,0.6940700808625337,454,454,1093.6993713955655,76.5356237755102,0.9999746251581991,345.580293343329,0.3339805825242718,0.3320388349514563,0.3339805825242718,20,0,0,80,15,0.35
reference,reference,reference,45,526,P3-D,1484,751,0.5060646900269542,733,733,847.2806738739746,76.32678675209704,0.9999894803283449,314.50034168966323,0.303595206391478,0.47137150466045274,0.22503328894806923,20,0,0,80,15,0.35
reference,reference,reference,45,527,P0,1522,1086,0.7135348226018396,436,436,982.1458379706157,79.92322649398935,2.300022595723964,797.847547932413,0,1,0,20,0,0,80,15,0.35
reference,reference,reference,45,527,P1,1522,1059,0.6957950065703022,463,463,1044.2343646380652,79.31665490961424,2.0002004094577295,145.18663513330557,0.7884796978281398,0,0.21152030217186024,20,0,0,80,15,0.35
reference,reference,reference,45,527,P2,1522,1081,0.7102496714848883,441,441,998.7366838534346,76.11405907324553,0.956779032524515,420.69438672168985,0.4024051803885291,0.42183163737280294,0.1757631822386679,20,0,0,80,15,0.35
reference,reference,reference,45,527,P3-U,1522,1028,0.6754270696452037,494,494,1103.2561986242104,76.3212226243076,0.9997903116295018,345.30637714517695,0.3336575875486381,0.3326848249027237,0.3336575875486381,20,0,0,80,15,0.35
reference,reference,reference,45,527,P3-D,1522,752,0.4940867279894875,770,770,844.1968075430931,76.11405774584492,0.9999692991495365,314.63758007044356,0.3058510638297872,0.47074468085106386,0.22340425531914893,20,0,0,80,15,0.35
reference,reference,reference,45,528,P0,1559,1084,0.6953175112251443,475,475,1126.2350179235411,79.92322671614713,2.3000234995529225,796.3782483309674,0,1,0,20,0,0,80,15,0.35
reference,reference,reference,45,528,P1,1559,1058,0.6786401539448365,501,501,1177.6820754715238,79.42372941339082,2.0501296454902205,145.04951648792343,0.8052930056710775,0,0.1947069943289225,20,0,0,80,15,0.35
reference,reference,reference,45,528,P2,1559,1083,0.6946760744066709,476,476,1133.6332911319175,76.11406044422732,0.9567793345607813,420.96886961904875,0.41458910433979684,0.42105263157894735,0.16435826408125578,20,0,0,80,15,0.35
reference,reference,reference,45,528,P3-U,1559,1028,0.659397049390635,531,531,1247.6283028049138,76.53223925772973,0.9999291758326758,345.30641776768044,0.3336575875486381,0.3326848249027237,0.3336575875486381,20,0,0,80,15,0.35
reference,reference,reference,45,528,P3-D,1559,751,0.4817190506735087,808,808,974.3323354814071,76.11063304778958,0.9998957593182288,314.50051897925994,0.3062583222370173,0.47137150466045274,0.22237017310252996,20,0,0,80,15,0.35
reference,reference,reference,45,529,P0,1472,1080,0.7336956521739131,392,392,921.4629491198765,79.92322604967376,2.3000207880660466,793.4394977935968,0,1,0,20,0,0,80,15,0.35
reference,reference,reference,45,529,P1,1472,1055,0.7167119565217391,417,417,970.2735911613845,79.42373115804435,2.050135972289169,144.63831671491263,0.8037914691943128,0,0.1962085308056872,20,0,0,80,15,0.35
reference,reference,reference,45,529,P2,1472,1078,0.7323369565217391,394,394,928.9934824517517,76.11406112389021,0.9567794842950037,420.28311425778065,0.4155844155844156,0.4230055658627087,0.1614100185528757,20,0,0,80,15,0.35
