setting,policy,target,delay,damping,initial_budget,seed,requests,dispatched,completion_rate,final_queue,blocked_dispatch_attempts,head_of_line_blocked_attempts,head_of_line_share,warm_budget_mean,warm_budget_sd,warm_dispatch_mean,warm_dispatch_sd,budget_direction_changes,periods_within_point_one,final_central_budget,final_central_use
p3d_05_t10_d0,P3-D0.5,10,0,0.5,20,510,2733,809,0.2960117087449689,1924,709,0,0,10.743706646161089,0.14496745299292282,30.3125,0.6020797289396148,0,0,10.516722038028005,10.10044806563307
p3d_05_t10_d0,P3-D0.5,10,0,0.5,20,511,2668,809,0.30322338830584705,1859,719,0,0,10.743706827244354,0.1449668377822823,30.3125,0.6020797289396148,0,0,10.516724719138242,10.100399849708895
p3d_05_t10_d0,P3-D0.5,10,0,0.5,20,512,2595,809,0.3117533718689788,1786,715,0,0,10.743691833883098,0.14496861150358856,30.3125,0.6020797289396148,0,0,10.516705945812788,10.100425356637556
p3d_05_t10_d0,P3-D0.5,10,0,0.5,20,513,2669,809,0.3031097789434245,1860,752,0,0,10.743686704146103,0.14496926078622768,30.3125,0.6020797289396148,0,0,10.51669111646103,10.100417433375343
p3d_05_t10_d0,P3-D0.5,10,0,0.5,20,514,2721,809,0.29731716280779125,1912,756,0,0,10.743715391060457,0.14496664393186195,30.3125,0.6020797289396148,0,0,10.516735787762018,10.100422237899245
p3d_05_t10_d0,P3-D0.5,10,0,0.5,20,515,2654,809,0.3048229088168802,1845,704,0,0,10.743683836400871,0.1449695147348719,30.3125,0.6020797289396148,0,0,10.516702452000219,10.10042010725463
p3d_05_t10_d0,P3-D0.5,10,0,0.5,20,516,2650,809,0.3052830188679245,1841,749,0,0,10.74370955250011,0.14496096940498415,30.3125,0.6020797289396148,0,0,10.516734540305483,10.100425703120933
p3d_05_t10_d0,P3-D0.5,10,0,0.5,20,517,2628,809,0.3078386605783866,1819,711,0,0,10.743687010656721,0.1449680483406214,30.3125,0.6020797289396148,0,0,10.51670194626454,10.100409929293937
p3d_05_t10_d0,P3-D0.5,10,0,0.5,20,518,2684,809,0.3014157973174367,1875,736,0,0,10.743722764918884,0.14496654873899273,30.3125,0.6020797289396148,0,0,10.516741739271497,10.100435436222602
p3d_05_t10_d0,P3-D0.5,10,0,0.5,20,519,2586,809,0.3128383604021655,1777,727,0,0,10.743795124872802,0.1451307178439377,30.375,0.806225774829855,0,0,10.51672007411069,10.100424813402885
p3d_05_t10_d0,P3-D0.5,10,0,0.5,20,520,2641,809,0.3063233623627414,1832,772,0,0,10.743695975910525,0.14496881185135974,30.3125,0.6020797289396148,0,0,10.516710158119444,10.100412504797577
p3d_05_t10_d0,P3-D0.5,10,0,0.5,20,521,2703,809,0.29929707732149463,1894,753,0,0,10.74369458473372,0.14496850029787403,30.3125,0.6020797289396148,0,0,10.516710304265377,10.100427932141196
p3d_05_t10_d0,P3-D0.5,10,0,0.5,20,522,2712,809,0.29830383480825956,1903,757,0,0,10.743707276867557,0.14496533809424308,30.3125,0.6020797289396148,0,0,10.516725250250369,10.100427709711683
p3d_05_t10_d0,P3-D0.5,10,0,0.5,20,523,2661,809,0.30402104472003005,1852,707,0,0,10.74371015192402,0.14496438682871723,30.3125,0.6020797289396148,0,0,10.516730981181597,10.100415178676863
p3d_05_t10_d0,P3-D0.5,10,0,0.5,20,524,2669,809,0.3031097789434245,1860,729,0,0,10.743708942946327,0.1449680886177124,30.3125,0.6020797289396148,0,0,10.516722462929067,10.100406908931273
p3d_05_t10_d0,P3-D0.5,10,0,0.5,20,525,2621,809,0.3086608164822587,1812,686,0,0,10.743693452682159,0.1449648753058137,30.3125,0.6020797289396148,0,0,10.516715307465136,10.100401757923995
p3d_05_t10_d0,P3-D0.5,10,0,0.5,20,526,2671,809,0.3028828154249345,1862,741,0,0,10.743698586634205,0.14496677977166908,30.3125,0.6020797289396148,0,0,10.516718533793258,10.100425356637556
p3d_05_t10_d0,P3-D0.5,10,0,0.5,20,527,2693,809,0.30040846639435576,1884,732,0,0,10.743786148213331,0.14512511855276003,30.375,0.806225774829855,0,0,10.516712518273641,10.100409706864426
p3d_05_t10_d0,P3-D0.5,10,0,0.5,20,528,2647,809,0.3056290139780884,1838,723,0,0,10.743693100467661,0.14497160215657326,30.3125,0.6020797289396148,0,0,10.516706009706557,10.100419564019957
p3d_05_t10_d0,P3-D0.5,10,0,0.5,20,529,2705,809,0.29907578558225506,1896,754,0,0,10.743704475911477,0.14495873970423448,30.3125,0.6020797289396148,0,0,10.51673444763115,10.100422361953107
p3d_05_t10_d0,P3-D0.5,10,0,0.5,20,530,2691,809,0.3006317354143441,1882,765,0,0,10.743673198977312,0.14497363219096884,30.3125,0.6020797289396148,0,0,10.516687758941249,10.100428351322003
p3d_075_t10_d0,P3-D0.75,10,0,0.75,20,501,2681,701,0.26146960089518834,1980,1048,0,0,10.22884657886474,0.18846332855437475,25.0625,7.663495721057504,0,6,10.005863759481532,10.005023398003978
p3d_075_t10_d0,P3-D0.75,10,0,0.75,20,502,2595,701,0.2701348747591522,1894,986,0,0,10.228809586026975,0.18847511284751833,25.0625,7.663495721057504,0,6,10.005808505691085,10.005030457226358
p3d_075_t10_d0,P3-D0.75,10,0,0.75,20,503,2680,701,0.26156716417910447,1979,996,0,0,10.228798731745723,0.18845632845832408,25.0625,7.663495721057504,0,6,10.00581994574431,10.005032810300484
p3d_075_t10_d0,P3-D0.75,10,0,0.75,20,504,2672,701,0.2623502994011976,1971,1018,0,0,10.228813514481041,0.18845560209697565,25.0625,7.663495721057504,0,6,10.005839378654846,10.005021044929851
p3d_075_t10_d0,P3-D0.75,10,0,0.75,20,505,2723,701,0.2574366507528461,2022,1064,0,0,10.228830519553354,0.1884736397949646,25.0625,7.663495721057504,0,6,10.0058349872039,10.005028104152233
p3d_075_t10_d0,P3-D0.75,10,0,0.75,20,506,2721,701,0.25762587284086735,2020,1025,0,0,10.228790553344558,0.18847715761591544,25.0625,7.663495721057504,0,6,10.005797278233162,10.00502788172272
p3d_075_t10_d0,P3-D0.75,10,0,0.75,20,507,2762,701,0.2538015930485156,2061,1050,0,0,10.228773902745683,0.18846506587657477,25.0625,7.663495721057504,0,6,10.005784927736958,10.005028104152233
p3d_075_t10_d0,P3-D0.75,10,0,0.75,20,508,2805,701,0.2499108734402852,2104,1034,0,0,10.228803240188418,0.18846636912922232,25.0625,7.663495721057504,0,6,10.005816743857537,10.005030234796846
p3d_075_t10_d0,P3-D0.75,10,0,0.75,20,509,2656,701,0.26393072289156627,1955,991,0,0,10.228801345923285,0.188472128350275,25.0625,7.663495721057504,0,6,10.005814957811744,10.005030457226358
p3d_075_t10_d0,P3-D0.75,10,0,0.75,20,510,2733,701,0.25649469447493595,2032,999,0,0,10.228810023542925,0.18846837231702987,25.0625,7.663495721057504,0,6,10.005825147544964,10.005025751078106
p3d_075_t10_d0,P3-D0.75,10,0,0.75,20,511,2668,701,0.262743628185907,1967,1014,0,0,10.228805923488336,0.18846773042149853,25.0625,7.663495721057504,0,6,10.00581864240535,10.005030234796846
p3d_075_t10_d0,P3-D0.75,10,0,0.75,20,512,2595,701,0.2701348747591522,1894,981,0,0,10.228800429963695,0.18847107034607669,25.0625,7.663495721057504,0,6,10.005815249935463,10.005021044929851
p3d_075_t10_d0,P3-D0.75,10,0,0.75,20,513,2669,701,0.26264518546272014,1968,1041,0,0,10.228800659266932,0.1884634792665659,25.0625,7.663495721057504,0,6,10.005818116702248,10.005030457226358
p3d_075_t10_d0,P3-D0.75,10,0,0.75,20,514,2721,701,0.25762587284086735,2020,1022,0,0,10.22879698806533,0.18846509634152958,25.0625,7.663495721057504,0,6,10.005815184507776,10.005032810300484
p3d_075_t10_d0,P3-D0.75,10,0,0.75,20,515,2654,701,0.26412961567445364,1953,1007,0,0,10.228814652434332,0.18846857340999718,25.0625,7.663495721057504,0,6,10.005827577146711,10.005032810300484
p3d_075_t10_d0,P3-D0.75,10,0,0.75,20,516,2650,701,0.26452830188679244,1949,1023,0,0,10.22879608265302,0.18846505444062214,25.0625,7.663495721057504,0,6,10.005814972766023,10.00502788172272
p3d_075_t10_d0,P3-D0.75,10,0,0.75,20,517,2628,701,0.2667427701674277,1927,975,0,0,10.228806481058013,0.18847041160098105,25.0625,7.663495721057504,0,6,10.005814970639706,10.005030457226358
p3d_075_t10_d0,P3-D0.75,10,0,0.75,20,518,2684,701,0.261177347242921,1983,1026,0,0,10.228839413007073,0.18846514835669986,25.0625,7.663495721057504,0,6,10.005856817176904,10.005030234796846
p3d_075_t10_d0,P3-D0.75,10,0,0.75,20,519,2586,701,0.2710750193348801,1885,1006,0,0,10.228972474259619,0.18872982997660886,25.125,7.710382610480495,0,6,10.005838697034223,10.00502788172272
p3d_075_t10_d0,P3-D0.75,10,0,0.75,20,520,2641,701,0.2654297614539947,1940,1039,0,0,10.22882221782747,0.18847047322829086,25.0625,7.663495721057504,0,6,10.005827609860559,10.005030234796846
p3d_075_t10_d0,P3-D0.75,10,0,0.75,20,521,2703,701,0.2593414724380318,2002,1062,0,0,10.228805180315867,0.18846783519139015,25.0625,7.663495721057504,0,6,10.005813178389545,10.005023175574465
p3d_075_t10_d0,P3-D0.75,10,0,0.75,20,522,2712,701,0.2584808259587021,2011,1030,0,0,10.228826708149702,0.18845752566690774,25.0625,7.663495721057504,0,6,10.005848679103728,10.005025751078106
p3d_075_t10_d0,P3-D0.75,10,0,0.75,20,523,2661,701,0.263434798947764,1960,993,0,0,10.22881289634364,0.18846530144521784,25.0625,7.663495721057504,0,6,10.005830649625437,10.005032810300484
p3d_075_t10_d0,P3-D0.75,10,0,0.75,20,524,2669,701,0.26264518546272014,1968,1016,0,0,10.228823750741034,0.1884665085125259,25.0625,7.663495721057504,0,6,10.005842143376595,10.005025528648593
p3d_075_t10_d0,P3-D0.75,10,0,0.75,20,525,2621,701,0.26745516978252576,1920,970,0,0,10.22881157716285,0.1884661135541319,25.0625,7.663495721057504,0,6,10.005828747678546,10.005030457226358
p3d_075_t10_d0,P3-D0.75,10,0,0.75,20,526,2671,701,0.26244852115312617,1970,1028,0,0,10.228793690881416,0.18846762025623487,25.0625,7.663495721057504,0,6,10.005800059860944,10.005032810300484
p3d_075_t10_d0,P3-D0.75,10,0,0.75,20,527,2693,701,0.26030449313033793,1992,1010,0,0,10.228790608026356,0.1884613382017563,25.0625,7.663495721057504,0,6,10.005811782434439,10.005025528648593
p3d_075_t10_d0,P3-D0.75,10,0,0.75,20,528,2647,701,0.26482810729127315,1946,1005,0,0,10.228821982334635,0.18846657923377216,25.0625,7.663495721057504,0,6,10.005834605863107,10.005032810300484
p3d_075_t10_d0,P3-D0.75,10,0,0.75,20,529,2705,701,0.25914972273567466,2004,1024,0,0,10.228806476831508,0.18845877377348133,25.0625,7.663495721057504,0,6,10.005829469490156,10.005025751078106
p3d_075_t10_d0,P3-D0.75,10,0,0.75,20,530,2691,701,0.26049795615013005,1990,1045,0,0,10.228775569392257,0.18848256507427494,25.0625,7.663495721057504,0,6,10.005768760014579,10.005028104152233
p3u_t10_d1,P3-U,10,1,1,20,501,2681,763,0.2845953002610966,1918,854,0,0,10.453390783713257,0.46698811299724136,29.625,5.643580423808985,4,0,10.187114970325878,10.100442914625788
p3u_t10_d1,P3-U,10,1,1,20,502,2595,763,0.29402697495183044,1832,836,0,0,10.453336898476996,0.46698688836714775,29.625,5.643580423808985,4,0,10.187061796179298,10.100414857871703
p3u_t10_d1,P3-U,10,1,1,20,503,2680,763,0.2847014925373134,1917,849,0,0,10.452772079474517,0.46604014667090754,29.625,5.58420391222718,4,0,10.187064663486709,10.100417754180503
p3u_t10_d1,P3-U,10,1,1,20,504,2672,762,0.2851796407185629,1910,842,0,0,10.45333625978483,0.46698005389318004,29.5625,5.476845198956543,4,0,10.190057875939194,10.100428377000219
p3u_t10_d1,P3-U,10,1,1,20,505,2723,762,0.27983841351450606,1961,888,0,0,10.453557826462758,0.46609559980379356,29.5625,5.415640928520526,4,0,10.190128339004644,10.100417754180503
p3u_t10_d1,P3-U,10,1,1,20,506,2721,763,0.28041161337743475,1958,835,0,0,10.453347083458873,0.46761469277246603,29.6875,5.300550285897997,4,0,10.187074946771153,10.100445712558942
p3u_t10_d1,P3-U,10,1,1,20,507,2762,762,0.27588703837798695,2000,881,0,0,10.453310357746709,0.46838637958484497,29.625,5.239274758971894,4,0,10.19005604378257,10.10041079333377
p3u_t10_d1,P3-U,10,1,1,20,508,2805,764,0.2723707664884136,2041,841,0,0,10.45259630442012,0.4660764438685693,29.6875,5.758689086936366,4,0,10.18404808331771,10.10041473381784
p3u_t10_d1,P3-U,10,1,1,20,509,2656,764,0.2876506024096386,1892,817,0,0,10.452645299616686,0.46740972636030453,29.6875,5.8505697728227,4,0,10.184106227584156,10.100407798649321
p3u_t10_d1,P3-U,10,1,1,20,510,2733,764,0.2795462861324552,1969,802,0,0,10.452608009596796,0.46741178362345365,29.6875,5.8505697728227,4,0,10.18406842115225,10.100436300262434
p3u_t10_d1,P3-U,10,1,1,20,511,2668,764,0.2863568215892054,1904,817,0,0,10.452612778558798,0.46607836223133287,29.6875,5.758689086936366,4,0,10.18408207736342,10.10041753175099
p3u_t10_d1,P3-U,10,1,1,20,512,2595,764,0.29441233140655104,1831,837,0,0,10.452622017504455,0.46740695715063374,29.6875,5.8505697728227,4,0,10.184107436070702,10.100428377000219
p3u_t10_d1,P3-U,10,1,1,20,513,2669,762,0.2855001873360809,1907,821,0,0,10.453727257977269,0.4681175394341603,29.625,5.149433625814266,4,0,10.190098000440754,10.100425677442717
p3u_t10_d1,P3-U,10,1,1,20,514,2721,764,0.28077912532157295,1957,854,0,0,10.45260245021796,0.4674097961641924,29.6875,5.8505697728227,4,0,10.184054559653397,10.100419760771253
p3u_t10_d1,P3-U,10,1,1,20,515,2654,762,0.28711379050489827,1892,814,0,0,10.453358903874506,0.4669797040055042,29.5625,5.476845198956543,4,0,10.190083980107744,10.10042436854386
p3u_t10_d1,P3-U,10,1,1,20,516,2650,763,0.2879245283018868,1887,842,0,0,10.453163394466351,0.4663882943805616,29.5625,5.988530704605262,4,0,10.187058541303356,10.10041552516024
p3u_t10_d1,P3-U,10,1,1,20,517,2628,763,0.2903348554033486,1865,831,0,0,10.453325550466298,0.4655829150922083,29.5625,5.898799312854552,4,0,10.18706709393697,10.10040477828666
p3u_t10_d1,P3-U,10,1,1,20,518,2684,764,0.2846497764530551,1920,851,0,0,10.452433434700097,0.4668726226383784,29.6875,5.8505697728227,4,0,10.184086210253,10.100417976610016
p3u_t10_d1,P3-U,10,1,1,20,519,2586,763,0.29505027068832174,1823,835,0,0,10.45239972345173,0.46414783551507455,29.5,5.887840577551898,4,0,10.187067918362642,10.100427611336034
p3u_t10_d1,P3-U,10,1,1,20,520,2641,763,0.28890571753123817,1878,865,0,0,10.453550264227891,0.4675192408567119,29.625,5.643580423808985,4,0,10.187070177406913,10.100428252946356
p3u_t10_d1,P3-U,10,1,1,20,521,2703,763,0.2822789493155753,1940,867,0,0,10.453557941745347,0.4675196098722529,29.625,5.643580423808985,4,0,10.187085414266209,10.10041205993855
p3u_t10_d1,P3-U,10,1,1,20,522,2712,763,0.28134218289085544,1949,862,0,0,10.45355875429798,0.46751691175067717,29.625,5.643580423808985,4,0,10.187100441538483,10.100407674595457
p3u_t10_d1,P3-U,10,1,1,20,523,2661,762,0.28635851183765504,1899,820,0,0,10.453522363625968,0.46609653496418685,29.5625,5.415640928520526,4,0,10.190050853200844,10.100417086891966
p3u_t10_d1,P3-U,10,1,1,20,524,2669,762,0.2855001873360809,1907,825,0,0,10.453359568812916,0.46697789735579703,29.5625,5.476845198956543,4,0,10.190087589136002,10.100409929293937
p3u_t10_d1,P3-U,10,1,1,20,525,2621,764,0.2914917970240366,1857,799,0,0,10.452415235706844,0.4668777593039483,29.6875,5.8505697728227,4,0,10.184078558174395,10.100427611336034
p3u_t10_d1,P3-U,10,1,1,20,526,2671,762,0.2852864095844253,1909,853,0,0,10.453365149793452,0.4669753527988079,29.5625,5.476845198956543,4,0,10.19010015400609,10.10042557906707
p3u_t10_d1,P3-U,10,1,1,20,527,2693,762,0.2829558113627924,1931,804,0,0,10.453501087926233,0.46609721722115766,29.5625,5.415640928520526,4,0,10.190037392075112,10.100430285215321
p3u_t10_d1,P3-U,10,1,1,20,528,2647,762,0.28787306384586325,1885,807,0,0,10.453727331715358,0.4681203791562785,29.625,5.149433625814266,4,0,10.190064999624385,10.100425899872228
p3u_t10_d1,P3-U,10,1,1,20,529,2705,762,0.28170055452865067,1943,852,0,0,10.453316007538767,0.46698133694125715,29.5625,5.476845198956543,4,0,10.190030751467868,10.100397051775742
p3u_t10_d1,P3-U,10,1,1,20,530,2691,762,0.2831661092530658,1929,855,0,0,10.453347184388981,0.46697676768867286,29.5625,5.476845198956543,4,0,10.190080024294318,10.100422558704404
p3d_025_t10_d1,P3-D0.25,10,1,0.25,20,501,2681,893,0.3330846698992913,1788,514,0,0,11.1698672637422,0.7062909829167813,35.625,7.7017314070711835,0,0,10.588020748642126,10.115470586955501
p3d_025_t10_d1,P3-D0.25,10,1,0.25,20,502,2595,894,0.3445086705202312,1701,528,0,0,11.169489483456468,0.7062985610923725,35.6875,7.734931587717287,0,0,10.587270630534503,10.115478411842068
p3d_025_t10_d1,P3-D0.25,10,1,0.25,20,503,2680,894,0.3335820895522388,1786,502,0,0,11.169579305865174,0.7068736295764977,35.75,7.576278769950324,0,0,10.587261715534252,10.115467913076214
p3d_025_t10_d1,P3-D0.25,10,1,0.25,20,504,2672,893,0.3342065868263473,1779,547,0,0,11.170190268882408,0.7067276365050239,35.75,7.593857166596345,0,0,10.588017981486178,10.115465435948224
p3d_025_t10_d1,P3-D0.25,10,1,0.25,20,505,2723,894,0.3283143591626882,1829,538,0,0,11.169638929366002,0.7065809454506119,35.6875,7.471891772949249,0,0,10.587284232763231,10.11548817062195
p3d_025_t10_d1,P3-D0.25,10,1,0.25,20,506,2721,895,0.3289231900036751,1826,508,0,0,11.169214950376963,0.7067690390590211,35.75,7.54983443527075,0,0,10.586526437624823,10.115480320057172
p3d_025_t10_d1,P3-D0.25,10,1,0.25,20,507,2762,894,0.3236784938450398,1868,517,0,0,11.170893297574425,0.7073124250254262,35.9375,7.478580524850065,0,0,10.587266530526907,10.115486360782498
p3d_025_t10_d1,P3-D0.25,10,1,0.25,20,508,2805,894,0.31871657754010696,1911,514,0,0,11.170333739597872,0.7071490187277608,35.8125,7.573803535872845,0,0,10.587265841853391,10.115478313466419
p3d_025_t10_d1,P3-D0.25,10,1,0.25,20,509,2656,894,0.3365963855421687,1762,506,0,0,11.169350343795637,0.7062304798472071,35.625,7.675719293112969,0,0,10.587270241065998,10.115468011451862
p3d_025_t10_d1,P3-D0.25,10,1,0.25,20,510,2733,894,0.32711306256860595,1839,489,0,0,11.169622325839264,0.7062329415828542,35.6875,7.709031499914024,0,0,10.587258562052765,10.11550423957589
p3d_025_t10_d1,P3-D0.25,10,1,0.25,20,511,2668,893,0.33470764617691157,1775,502,0,0,11.170051014885434,0.7069378814372557,35.75,7.620148729957092,0,0,10.588023812934948,10.11550047922726
p3d_025_t10_d1,P3-D0.25,10,1,0.25,20,512,2595,894,0.3445086705202312,1701,482,0,0,11.170052403142344,0.7068226737269584,35.75,7.505553499465135,0,0,10.587269564656454,10.115485915923472
p3d_025_t10_d1,P3-D0.25,10,1,0.25,20,513,2669,894,0.3349569127013863,1775,523,0,0,11.169717182930048,0.7065127086337399,35.6875,7.454025757937787,0,0,10.587262532454389,10.115483019614672
p3d_025_t10_d1,P3-D0.25,10,1,0.25,20,514,2721,894,0.32855567805953695,1827,552,0,0,11.169162940951718,0.7059601384383251,35.5625,7.57160264849303,0,0,10.587275014281989,10.115495995508516
p3d_025_t10_d1,P3-D0.25,10,1,0.25,20,515,2654,894,0.33685003767897514,1760,500,0,0,11.169812822280552,0.7066350598090128,35.6875,7.4450766729877715,0,0,10.587263651013716,10.115490720447372
p3d_025_t10_d1,P3-D0.25,10,1,0.25,20,516,2650,894,0.3373584905660377,1756,521,0,0,11.169434560695334,0.7060377247696433,35.625,7.6146788069710025,0,0,10.587258198895798,10.11548022168152
p3d_025_t10_d1,P3-D0.25,10,1,0.25,20,517,2628,893,0.3398021308980213,1735,541,0,0,11.169631603304744,0.7061733213985166,35.625,7.736278174936576,0,0,10.588024798036564,10.115473260834788
p3d_025_t10_d1,P3-D0.25,10,1,0.25,20,518,2684,894,0.3330849478390462,1790,522,0,0,11.169956143593815,0.7068300018761932,35.75,7.505553499465135,0,0,10.587271396841484,10.115475639587132
p3d_025_t10_d1,P3-D0.25,10,1,0.25,20,519,2586,894,0.345707656612529,1692,456,0,0,11.170806122322226,0.7076391475916043,35.9375,7.505275922087519,0,0,10.586519033853559,10.110470120376547
p3d_025_t10_d1,P3-D0.25,10,1,0.25,20,520,2641,894,0.33850814085573644,1747,513,0,0,11.16891923247715,0.7064200367806704,35.625,7.710382610480495,0,0,10.586507593660587,10.110459621610694
p3d_025_t10_d1,P3-D0.25,10,1,0.25,20,521,2703,894,0.33074361820199777,1809,498,0,0,11.169585001214326,0.7063526040618092,35.6875,7.700378778562347,0,0,10.58727180675987,10.115496093884163
p3d_025_t10_d1,P3-D0.25,10,1,0.25,20,522,2712,893,0.32927728613569324,1819,520,0,0,11.16986776903157,0.7064015842410842,35.625,7.517756757615045,0,0,10.588027911809514,10.115501120837576
p3d_025_t10_d1,P3-D0.25,10,1,0.25,20,523,2661,894,0.3359639233370913,1767,468,0,0,11.169297563085705,0.7066178511526903,35.6875,7.534089195118412,0,0,10.587268401119314,10.115495871454652
p3d_025_t10_d1,P3-D0.25,10,1,0.25,20,524,2669,894,0.3349569127013863,1775,492,0,0,11.16991310289985,0.7065659626193294,35.6875,7.427146154479526,0,0,10.5872693689722,10.115480542486681
p3d_025_t10_d1,P3-D0.25,10,1,0.25,20,525,2621,894,0.3410911865700115,1727,503,60,0.11928429423459244,11.169868934456925,0.7065482555460719,35.75,7.7502688125423544,0,0,10.58727370502317,10.115516894664573
p3d_025_t10_d1,P3-D0.25,10,1,0.25,20,526,2671,894,0.33470610258330213,1777,523,0,0,11.169721115316598,0.7065137104059508,35.6875,7.454025757937787,0,0,10.587268283068537,10.115484927829776
p3d_025_t10_d1,P3-D0.25,10,1,0.25,20,527,2693,894,0.3319717786854809,1799,502,0,0,11.16958101551312,0.7068689674834135,35.75,7.576278769950324,0,0,10.587268343453278,10.115483562849345
p3d_025_t10_d1,P3-D0.25,10,1,0.25,20,528,2647,893,0.33736305251227805,1754,509,0,0,11.169639711519743,0.7063741983527271,35.625,7.7190241179396075,0,0,10.588032668909806,10.115473162459141
p3d_025_t10_d1,P3-D0.25,10,1,0.25,20,529,2705,894,0.33049907578558224,1811,500,0,0,11.169950124643483,0.7068312670986111,35.75,7.505553499465135,0,0,10.587263490535697,10.115483438795481
p3d_025_t10_d1,P3-D0.25,10,1,0.25,20,530,2691,894,0.33221850613154963,1797,553,0,0,11.169260910822771,0.706652579830665,35.6875,7.54293267458575,0,0,10.587279294084457,10.115475836338428
p3d_05_t10_d1,P3-D0.5,10,1,0.5,20,501,2681,536,0.1999254009697874,2145,1532,0,0,10.01683588995491,0.03017573502867811,12.8125,6.013526419664256,0,15,10.002319145419609,10.00000705922238
p3d_05_t10_d1,P3-D0.5,10,1,0.5,20,502,2595,536,0.20655105973025048,2059,1450,0,0,10.016816522210513,0.03017480168585263,12.8125,6.013526419664256,0,15,10.00230020000274,10.00000705922238
p3d_05_t10_d1,P3-D0.5,10,1,0.5,20,503,2680,536,0.2,2144,1504,0,0,10.016636552899625,0.02970125662348295,12.75,5.813776741499453,0,15,10.002307220591426,10.000009412296507
p3d_05_t10_d1,P3-D0.5,10,1,0.5,20,504,2672,536,0.20059880239520958,2136,1518,0,0,10.016634794877392,0.02970367811449935,12.75,5.813776741499453,0,15,10.00230343176828,10.00001647151889
p3d_05_t10_d1,P3-D0.5,10,1,0.5,20,505,2723,536,0.19684171869261843,2187,1539,0,0,10.016835739799644,0.030173413427590858,12.8125,6.013526419664256,0,15,10.002318558849318,10.000009412296507
p3d_05_t10_d1,P3-D0.5,10,1,0.5,20,506,2721,536,0.1969864020580669,2185,1536,0,0,10.016833303659114,0.030174199385827324,12.8125,6.013526419664256,0,15,10.002318940248289,10.000009412296507
p3d_05_t10_d1,P3-D0.5,10,1,0.5,20,507,2762,536,0.1940622737146995,2226,1563,0,0,10.01708681104023,0.030723986173297912,12.875,6.13052471924984,0,15,10.002286093397696,10.000011765370633
p3d_05_t10_d1,P3-D0.5,10,1,0.5,20,508,2805,536,0.1910873440285205,2269,1511,0,0,10.016807050255808,0.030176816131533824,12.8125,6.013526419664256,0,15,10.002288053178766,10.00000705922238
p3d_05_t10_d1,P3-D0.5,10,1,0.5,20,509,2656,536,0.20180722891566266,2120,1491,0,0,10.016644820140309,0.02970349126654004,12.75,5.813776741499453,0,15,10.002309589866616,10.000011765370633
