setting,policy,target,delay,damping,seed,periods,requests,dispatched,completion_rate,first24_completion_rate,late24_service_ratio,final_queue,final_queue_north,final_queue_central,final_queue_south,late_trip_north_share,late_trip_central_share,late_trip_south_share,late_budget_mean,late_budget_sd,late_dispatch_mean,late_dispatch_sd,late_use_mean,late_use_sd,late_direction_changes,final_central_budget,target_gap,first_sustained_within_point_one,first_sustained_dispatch_below_40
p2_b13,P2,13,0,0,524,120,14954,4320,0.28888591681155545,0.3237167478456351,0.28771228771228774,10634,2105,6463,2066,0.3333333333333333,0.3333333333333333,0.3333333333333333,13,0,36,0,12.120503985547169,0.000010618055233439652,0,13,0,1,1
p2_b13,P2,13,0,0,525,120,15123,4320,0.2856576076175362,0.3296451735978634,0.2751592356687898,10803,2212,6429,2162,0.3333333333333333,0.3333333333333333,0.3333333333333333,13,0,36,0,12.120507964132536,0.000010470199283225699,0,13,0,1,1
p2_b13,P2,13,0,0,526,120,15150,4320,0.2851485148514851,0.3234743541744665,0.2751592356687898,10830,2208,6448,2174,0.3333333333333333,0.3333333333333333,0.3333333333333333,13,0,36,0,12.120501065077036,0.000012550334150397754,0,13,0,1,1
p2_b13,P2,13,0,0,527,120,14897,4320,0.28999127341075387,0.3208317861121426,0.2928813559322034,10577,2116,6350,2111,0.3333333333333333,0.3333333333333333,0.3333333333333333,13,0,36,0,12.120505439822557,0.000011004663050430169,0,13,0,1,1
p2_b13,P2,13,0,0,528,120,15067,4320,0.28671932036901837,0.3264072534945221,0.27350427350427353,10747,2153,6362,2232,0.3333333333333333,0.3333333333333333,0.3333333333333333,13,0,36,0,12.120503129382689,0.000011931817909588809,0,13,0,1,1
p2_b13,P2,13,0,0,529,120,14874,4320,0.29043969342476805,0.31940850277264327,0.2918918918918919,10554,2099,6359,2096,0.3333333333333333,0.3333333333333333,0.3333333333333333,13,0,36,0,12.120504554013104,0.000010552261772295299,0,13,0,1,1
p2_b13,P2,13,0,0,530,120,15004,4320,0.2879232204745401,0.3210702341137124,0.2670788253477589,10684,2154,6305,2225,0.3333333333333333,0.3333333333333333,0.3333333333333333,13,0,36,0,12.120507004557508,0.00001144972691805282,0,13,0,1,1
p3u_t13,P3-U,13,1,1,501,120,15018,4679,0.31155946197895856,0.35919433047370386,0.30119316349564657,10339,2024,6205,2110,0.3265524625267666,0.33190578158458245,0.341541755888651,13.423494526791329,0.28033028686839984,38.916666666666664,5.072660451673364,13.047210595820511,0.274914800786884,2,13.142200911774916,0.4234945267913286,0,0
p3u_t13,P3-U,13,1,1,502,120,14935,4680,0.3133578841647138,0.37109826589595374,0.29878438899552145,10255,2116,6134,2005,0.3265524625267666,0.33190578158458245,0.341541755888651,13.423709332717818,0.2797363976368761,38.916666666666664,5.0726604516733635,13.047214686706717,0.274912300854213,2,13.145172198610284,0.4237093327178183,0,0
p3u_t13,P3-U,13,1,1,503,120,15156,4679,0.3087226181050409,0.3593283582089552,0.29371069182389936,10477,2108,6302,2067,0.3265524625267666,0.33190578158458245,0.341541755888651,13.42353363592059,0.2800631917661025,38.916666666666664,4.968742878948503,13.047211457547661,0.27487608782535916,2,13.142142260192152,0.4235336359205899,0,0
p3u_t13,P3-U,13,1,1,504,120,14935,4680,0.3133578841647138,0.36002994011976047,0.30337443218689164,10255,2043,6185,2027,0.32620320855614976,0.3315508021390374,0.3422459893048128,13.423989977706976,0.27969651415149793,38.958333333333336,5.008507255414155,13.047422269244876,0.27495373148712055,2,13.145093914895325,0.42398997770697555,0,0
p3u_t13,P3-U,13,1,1,505,120,14696,4679,0.31838595536200326,0.353654058024238,0.30781920158363574,10017,1988,6023,2006,0.32690246516613075,0.3322615219721329,0.3408360128617363,13.423047166168878,0.279894145819066,38.875,5.024397000376394,13.047003845427398,0.2748252357270065,2,13.142137871261983,0.42304716616887816,0,0
p3u_t13,P3-U,13,1,1,506,120,14887,4680,0.31436824074696046,0.3539140022050717,0.3041354607619668,10207,2038,6037,2132,0.3265524625267666,0.33190578158458245,0.341541755888651,13.42379540380133,0.27968682472479267,38.916666666666664,5.064082102042963,13.047216559005678,0.2749077142336472,2,13.145250166586704,0.4237954038013303,0,49
p3u_t13,P3-U,13,1,1,507,120,14932,4681,0.3134878114117332,0.34829833454018827,0.3009333762471838,10251,2148,6083,2020,0.32727272727272727,0.3315508021390374,0.3411764705882353,13.423725224141341,0.2795247276553978,38.958333333333336,5.060324501251972,13.047423801384816,0.27497418287384234,2,13.145187192466377,0.4237252241413412,0,0
p3u_t13,P3-U,13,1,1,508,120,15103,4681,0.30993842282990136,0.3433155080213904,0.30064308681672025,10422,2089,6233,2100,0.32727272727272727,0.3315508021390374,0.3411764705882353,13.424085738666136,0.28005420115759067,38.958333333333336,4.999818837297718,13.047423976601804,0.2757377524402942,2,13.145188182860634,0.4240857386661361,0,49
p3u_t13,P3-U,13,1,1,509,120,15068,4679,0.31052561720201755,0.3625753012048193,0.29229323308270677,10389,2127,6204,2058,0.32690246516613075,0.3322615219721329,0.3408360128617363,13.423091085669563,0.2796928156605401,38.875,5.050290564176352,13.047007630440701,0.27484101114670423,2,13.142278542376756,0.4230910856695633,0,0
p3u_t13,P3-U,13,1,1,510,120,15073,4680,0.31048895375837593,0.35236004390779363,0.3069339467630628,10393,2042,6262,2089,0.3265524625267666,0.33190578158458245,0.341541755888651,13.42374506108659,0.2796875987843461,38.916666666666664,5.064082102042963,13.04721471879011,0.2749095510201281,2,13.145199326149466,0.42374506108659027,0,49
p3u_t13,P3-U,13,1,1,511,120,14783,4680,0.316579855239126,0.36094452773613195,0.311,10103,1967,6056,2080,0.3279742765273312,0.3322615219721329,0.3397642015005359,13.423763846052973,0.2799453933711182,38.875,4.937104414532874,13.047006047484684,0.27478558830678285,2,13.142191563832457,0.4237638460529727,0,0
p3u_t13,P3-U,13,1,1,512,120,14929,4680,0.3134838234309063,0.37109826589595374,0.30206985769728334,10249,1979,6211,2059,0.3265524625267666,0.33190578158458245,0.341541755888651,13.42388802973443,0.2798992310100274,38.916666666666664,5.0726604516733635,13.04721458884268,0.2749200166798719,2,13.145227190877385,0.42388802973442985,0,0
p3u_t13,P3-U,13,1,1,513,120,14926,4679,0.3134798338469784,0.3604346197077557,0.30410691003911344,10247,2005,6129,2113,0.32690246516613075,0.3322615219721329,0.3408360128617363,13.423118546422167,0.2796070682492258,38.875,5.076052043451297,13.047005865139658,0.274856799686117,2,13.142180887542088,0.42311854642216673,0,0
p3u_t13,P3-U,13,1,1,514,120,14983,4679,0.3122872588934125,0.3539140022050717,0.31118530884808016,10304,2083,6165,2056,0.3272532188841202,0.33261802575107297,0.34012875536480686,13.423315710503779,0.27976671434036726,38.833333333333336,5.027460822208422,13.046797794517573,0.2747668792044748,2,13.142126030103487,0.42331571050377903,0,49
p3u_t13,P3-U,13,1,1,515,120,14802,4680,0.3161734900689096,0.3624717407686511,0.3132126089872569,10122,2015,6093,2014,0.3265524625267666,0.33190578158458245,0.341541755888651,13.423984159571377,0.27985238656830447,38.916666666666664,5.16608224838721,13.047216922806534,0.27496116862302444,2,13.14515029032987,0.42398415957137736,0,0
p3u_t13,P3-U,13,1,1,516,120,14879,4680,0.3145372672894684,0.3630188679245283,0.30612913798754504,10199,2020,6111,2068,0.3265524625267666,0.33190578158458245,0.341541755888651,13.423783958479532,0.2798961530144975,38.916666666666664,5.0726604516733635,13.047215722942367,0.2749178027176293,2,13.14510253959169,0.42378395847953243,0,0
p3u_t13,P3-U,13,1,1,517,120,14968,4679,0.31260021378941744,0.3664383561643836,0.3040364583333333,10289,2078,6155,2056,0.3265524625267666,0.33190578158458245,0.341541755888651,13.423573076251019,0.28006067955560465,38.916666666666664,4.968742878948503,13.047216122249433,0.2748682276123254,2,13.14213984231374,0.42357307625101903,0,0
p3u_t13,P3-U,13,1,1,518,120,15023,4679,0.3114557678226719,0.35879284649776455,0.302295505981248,10344,2102,6151,2091,0.32620320855614976,0.3315508021390374,0.3422459893048128,13.42358012900077,0.28095593512797024,38.958333333333336,5.08603515748647,13.047426249789375,0.275778328612139,2,13.14213135867503,0.42358012900077036,0,0
p3u_t13,P3-U,13,1,1,519,120,14890,4681,0.31437206178643384,0.3723897911832947,0.3005464480874317,10209,2055,6094,2060,0.32727272727272727,0.3315508021390374,0.3411764705882353,13.423914238792065,0.27993450113291574,38.958333333333336,5.051725203950813,13.047429766529133,0.2757559690538856,2,13.145077424792943,0.42391423879206513,0,0
p3u_t13,P3-U,13,1,1,520,120,15146,4679,0.30892644922751883,0.3646346081029913,0.2994858611825193,10467,2139,6257,2071,0.3272532188841202,0.33261802575107297,0.34012875536480686,13.4232952859005,0.2798063145029926,38.833333333333336,5.036101551853349,13.046798503465638,0.2747637982707866,2,13.142108112982456,0.42329528590049925,0,0
p3u_t13,P3-U,13,1,1,521,120,15092,4680,0.310098065200106,0.3562708102108768,0.3087359364659166,10412,2045,6272,2095,0.32690246516613075,0.3322615219721329,0.3408360128617363,13.423445493501921,0.27986612585626397,38.875,4.937104414532874,13.047009264921263,0.27557710813009917,2,13.14513442152799,0.4234454935019212,0,0
p3u_t13,P3-U,13,1,1,522,120,14972,4680,0.3125834891798023,0.35508849557522126,0.3051013734466972,10292,2146,6232,1914,0.32690246516613075,0.3322615219721329,0.3408360128617363,13.423720304527224,0.27997167900200204,38.875,4.937104414532874,13.047005807014829,0.2747849699965735,2,13.145301560467638,0.4237203045272242,0,0
p3u_t13,P3-U,13,1,1,523,120,15011,4680,0.3117713676637133,0.36189402480270577,0.30710994075049375,10331,2109,6199,2023,0.32690246516613075,0.3322615219721329,0.3408360128617363,13.4235016501192,0.2799759402938491,38.875,4.937104414532874,13.047002520108544,0.27478707865182417,2,13.14509621732529,0.42350165011919927,0,0
p3u_t13,P3-U,13,1,1,524,120,14954,4679,0.3128928714725157,0.3608092918696141,0.3106893106893107,10275,2025,6261,1989,0.32690246516613075,0.3322615219721329,0.3408360128617363,13.423367154086192,0.2800616263136555,38.875,4.9809419399041035,13.047006065147437,0.27481313394414203,2,13.142169721479124,0.42336715408619163,0,0
p3u_t13,P3-U,13,1,1,525,120,15123,4679,0.3093962838061231,0.3674170164059519,0.2968152866242038,10444,2143,6212,2089,0.3283261802575107,0.33261802575107297,0.33905579399141633,13.423370655035109,0.27980992740631316,38.833333333333336,5.036101551853349,13.046794715423276,0.2747690751577144,2,13.14219862021977,0.42337065503510907,0,0
p3u_t13,P3-U,13,1,1,526,120,15150,4681,0.308976897689769,0.36053912392362414,0.29745222929936305,10469,2126,6228,2115,0.32762312633832974,0.33190578158458245,0.3404710920770878,13.423803804533955,0.279230285999855,38.916666666666664,5.064082102042964,13.047216073753932,0.2749108048985572,2,13.145118026029724,0.4238038045339554,0,80
p3u_t13,P3-U,13,1,1,527,120,14897,4679,0.31409008525206417,0.35759376160415896,0.31661016949152543,10218,2048,6137,2033,0.3265524625267666,0.33190578158458245,0.341541755888651,13.423436298064956,0.2796510745270319,38.916666666666664,5.089773777040516,13.04721255721106,0.2749266801468935,2,13.142153716617209,0.4234362980649564,0,0
p3u_t13,P3-U,13,1,1,528,120,15067,4679,0.3105462268533882,0.36380808462410275,0.29534662867996203,10388,2078,6157,2153,0.32690246516613075,0.3322615219721329,0.3408360128617363,13.423122540288977,0.2799727949001744,38.875,4.998369299298914,13.047003871665716,0.27481916867522493,2,13.142073787325769,0.42312254028897733,0,0
p3u_t13,P3-U,13,1,1,529,120,14874,4679,0.3145757697996504,0.35600739371534196,0.31486486486486487,10195,2033,6131,2031,0.3272532188841202,0.33261802575107297,0.34012875536480686,13.423328639830308,0.27976284587235645,38.833333333333336,4.984032474828482,13.046800469332773,0.2747445003207789,2,13.141996534788465,0.42332863983030755,0,0
p3u_t13,P3-U,13,1,1,530,120,15004,4679,0.31185017328712344,0.35785953177257523,0.2884080370942813,10325,2076,6087,2162,0.32690246516613075,0.3322615219721329,0.3408360128617363,13.423008946538957,0.27989858283929486,38.875,5.024397000376394,13.04700777464422,0.2748289020533132,2,13.142052212120607,0.4230089465389568,0,0
p3d_025_t13,P3-D0.25,13,1,0.25,501,120,15018,2923,0.19463310693834066,0.3875419619544946,0.10061270557884554,12095,2368,7266,2461,0,1,0,13.003475185940252,0.000013477376466824013,13,0,13.000013039952451,0.0000036041342022635112,0,13.003452169933952,0.003475185940251535,45,34
p3d_025_t13,P3-D0.25,13,1,0.25,502,120,14935,2923,0.1957147639772347,0.4003853564547206,0.09980806142034548,12012,2480,7167,2365,0,1,0,13.003455829435637,0.000011927788220632569,13,0,13.000011079057346,0.0000032898552655490386,0,13.003437475457446,0.00345582943563727,45,34
p3d_025_t13,P3-D0.25,13,1,0.25,503,120,15156,2923,0.19286091316970178,0.38731343283582087,0.09811320754716982,12233,2471,7337,2425,0,1,0,13.00347048307914,0.000013962774410507532,13,0,13.000013432131473,0.000004468910939015601,0,13.003447878860811,0.0034704830791394414,45,34
p3d_025_t13,P3-D0.25,13,1,0.25,504,120,14935,2923,0.1957147639772347,0.38585329341317365,0.10123296560674887,12012,2398,7247,2367,0,1,0,13.003473143075015,0.000013833969198438529,13,0,13.000012745818188,0.000004752807916807119,0,13.003450391789555,0.003473143075014562,45,36
p3d_025_t13,P3-D0.25,13,1,0.25,505,120,14696,2923,0.19889765922700053,0.3819316929856776,0.10293632464533158,11773,2320,7098,2355,0,1,0,13.003475218893705,0.000012549818260407153,13,0,13.000012353639166,0.000004563307598966792,0,13.003454761855517,0.0034752188937048345,45,33
p3d_025_t13,P3-D0.25,13,1,0.25,506,120,14887,2923,0.19634580506482166,0.3811098860712973,0.10159557147508955,11964,2401,7077,2486,0,1,0,13.003455654101998,0.000013808078682355821,13,0,13.000012157549653,0.000004987603374549626,0,13.003435152943677,0.003455654101998107,45,34
p3d_025_t13,P3-D0.25,13,1,0.25,507,120,14932,2923,0.19575408518617735,0.3761766835626358,0.100418410041841,12009,2492,7145,2372,0,1,0,13.003474048574311,0.000014131411083780093,13,0,13.00001215754965,0.000005404577576288428,0,13.003452738546756,0.003474048574311439,45,34
p3d_025_t13,P3-D0.25,13,1,0.25,508,120,15103,2923,0.19353770774018406,0.36684491978609624,0.10032154340836012,12180,2433,7288,2459,0,1,0,13.003463832231139,0.000013725083366602057,13,0,13.000013039952451,0.000004601614006857689,0,13.003440257369734,0.003463832231139108,45,36
p3d_025_t13,P3-D0.25,13,1,0.25,509,120,15068,2923,0.19398725776479958,0.39156626506024095,0.09774436090225563,12145,2460,7287,2398,0,1,0,13.00347584501035,0.000012870373722037948,13,0,13.000012843862935,0.000004856153256161711,0,13.00345525561174,0.0034758450103495875,45,33
p3d_025_t13,P3-D0.25,13,1,0.25,510,120,15073,2923,0.19392290851190871,0.37943651664837175,0.1025303976339139,12150,2385,7348,2417,0,1,0,13.003472777204697,0.000012133544178991713,13,0,13.0000111771021,0.0000042349650140675395,0,13.003454423226508,0.003472777204697408,45,34
p3d_025_t13,P3-D0.25,13,1,0.25,511,120,14783,2923,0.19772711898802678,0.38980509745127434,0.104,11860,2312,7113,2435,0,1,0,13.003458772485084,0.000012622119963103342,13,0,13.000011863415388,0.0000031400952979894353,0,13.003438286033468,0.003458772485084083,45,33
p3d_025_t13,P3-D0.25,13,1,0.25,512,120,14929,2923,0.1957934221984058,0.4003853564547206,0.10090556274256145,12006,2304,7300,2402,0,1,0,13.003453276544832,0.000013276408949852304,13,0,13.000012451683922,0.000004133076022283251,0,13.003432216531396,0.0034532765448318514,45,33
p3d_025_t13,P3-D0.25,13,1,0.25,513,120,14926,2923,0.195832775023449,0.3885350318471338,0.1016949152542373,12003,2331,7199,2473,0,1,0,13.003462465874692,0.000012177427345610236,13,0,13.000011667325877,0.000004679429811468725,0,13.003443067719868,0.0034624658746924553,45,34
p3d_025_t13,P3-D0.25,13,1,0.25,514,120,14983,2923,0.19508776613495293,0.3818449099595737,0.10417362270450752,12060,2446,7220,2394,0,1,0,13.00346028444529,0.000012724775296694332,13,0,13.000011863415388,0.0000035025093084378015,0,13.003438871470738,0.003460284445289119,45,34
p3d_025_t13,P3-D0.25,13,1,0.25,515,120,14802,2923,0.1974733144169707,0.3873398643556895,0.10462776659959759,11879,2387,7149,2343,0,1,0,13.003474349825003,0.000012517739435606223,13,0,13.000012157549655,0.0000038425539576462286,0,13.003452554475903,0.0034743498250033866,45,36
p3d_025_t13,P3-D0.25,13,1,0.25,516,120,14879,2923,0.19645137442032395,0.39245283018867927,0.10226155358898721,11956,2377,7187,2392,0,1,0,13.003456794664352,0.000012533190377435349,13,0,13.00001156928112,0.000003858184750163031,0,13.003436602347008,0.003456794664352003,45,33
p3d_025_t13,P3-D0.25,13,1,0.25,517,120,14968,2923,0.1952832709780866,0.3953576864535769,0.1015625,12045,2446,7194,2405,0,1,0,13.0034718938535,0.000013455362707816909,13,0,13.00001245168392,0.000003502509308394562,0,13.003449745543282,0.0034718938535007737,45,34
p3d_025_t13,P3-D0.25,13,1,0.25,518,120,15023,2923,0.19456832856287026,0.38636363636363635,0.1008729388942774,12100,2475,7191,2434,0,1,0,13.003456401462003,0.000012762285625705082,13,0,13.000011373191613,0.000004840636697661551,0,13.003438253377805,0.0034564014620031003,45,34
p3d_025_t13,P3-D0.25,13,1,0.25,519,120,14890,2923,0.19630624580255204,0.4006187161639598,0.10028929604628736,11967,2438,7118,2411,0,1,0,13.003468311122887,0.000013345180466676832,13,0,13.000012353639164,0.0000034867224618031952,0,13.003447427590016,0.0034683111228872576,45,34
p3d_025_t13,P3-D0.25,13,1,0.25,520,120,15146,2923,0.19298824772217088,0.3934115865202575,0.10025706940874037,12223,2489,7331,2403,0,1,0,13.003458845481227,0.000012440478078155768,13,0,13.000011863415388,0.0000043042701119928235,0,13.003438814937724,0.0034588454812265468,45,33
p3d_025_t13,P3-D0.25,13,1,0.25,521,120,15092,2923,0.19367877020938246,0.38475767665556787,0.10324288550628723,12169,2392,7340,2437,0,1,0,13.00346958759043,0.000011912101472880056,13,0,13.000011569281119,0.000005095047130669275,0,13.003450512983289,0.0034695875904304785,45,33
p3d_025_t13,P3-D0.25,13,1,0.25,522,120,14972,2923,0.19523109804969277,0.3827433628318584,0.10202746893394375,12049,2490,7269,2290,0,1,0,13.003465958197665,0.000013642286230898386,13,0,13.000012549728673,0.000003583200042055689,0,13.003445001131222,0.0034659581976654863,45,34
p3d_025_t13,P3-D0.25,13,1,0.25,523,120,15011,2923,0.19472386916261408,0.3897031191281473,0.10269914417379855,12088,2470,7233,2385,0,1,0,13.003473172339545,0.000012630351298299015,13,0,13.00001137319161,0.000004201674486308492,0,13.003453171209472,0.0034731723395449166,45,34
p3d_025_t13,P3-D0.25,13,1,0.25,524,120,14954,2923,0.19546609602781864,0.3885350318471338,0.1038961038961039,12031,2368,7298,2365,0,1,0,13.0034697222586,0.000014348929488897448,13,0,13.000012941907693,0.000003671687441142083,0,13.003447426881252,0.0034697222586004273,45,34
p3d_025_t13,P3-D0.25,13,1,0.25,525,120,15123,2923,0.1932817562652913,0.39221671117893936,0.09936305732484077,12200,2485,7274,2441,0,1,0,13.00346680528107,0.000012909095709499055,13,0,13.00001284386294,0.0000034679726293810803,0,13.003444789331269,0.003466805281069796,45,36
p3d_025_t13,P3-D0.25,13,1,0.25,526,120,15150,2923,0.19293729372937293,0.38899288655934106,0.09936305732484077,12227,2462,7322,2443,0,1,0,13.003466840302671,0.000011486071208873408,13,0,13.00001088296783,0.000005366395366344264,0,13.00344667739875,0.0034668403026714145,45,33
p3d_025_t13,P3-D0.25,13,1,0.25,527,120,14897,2923,0.1962140028193596,0.38618640920906055,0.10576271186440678,11974,2388,7187,2399,0,1,0,13.003497707490117,0.000012690809173944206,13,0,13.00001156928112,0.000003532451923467157,0,13.003477073971368,0.003497707490117463,45,33
p3d_025_t13,P3-D0.25,13,1,0.25,528,120,15067,2923,0.1940001327404261,0.3917642614280317,0.09876543209876543,12144,2420,7191,2533,0,1,0,13.003466694481702,0.000012496401115878016,13,0,13.000012255594411,0.000003984799984852127,0,13.003447208086591,0.003466694481701893,45,34
p3d_025_t13,P3-D0.25,13,1,0.25,529,120,14874,2923,0.19651741293532338,0.38410351201478743,0.10540540540540541,11951,2379,7199,2373,0,1,0,13.003460326935468,0.000013167908798682304,13,0,13.000012059504897,0.000004181333069558872,0,13.003441134674624,0.003460326935467606,45,33
p3d_025_t13,P3-D0.25,13,1,0.25,530,120,15004,2923,0.19481471607571316,0.3864734299516908,0.0964451313755796,12081,2424,7140,2517,0,1,0,13.003451789473907,0.000013627529715735496,13,0,13.000012647773431,0.000004592886423698,0,13.003429788230822,0.0034517894739067856,45,33
p3d_05_t13,P3-D0.5,13,1,0.5,501,120,15018,2045,0.1361699294180317,0.2972771353972398,0.10061270557884554,12973,2548,7781,2644,0,1,0,13.000750407875463,0.000027120496959307417,13,0,13.00001284386294,0.000004806323943444003,0,13.000704964131392,0.0007504078754632104,16,13
p3d_05_t13,P3-D0.5,13,1,0.5,502,120,14935,2838,0.1900234348844995,0.3576107899807322,0.09980806142034548,12097,2489,7224,2384,0,1,0,13.000332907317949,0.000025254054472923465,13,0,13.000010981012592,0.0000037151408756087774,0,13.000293434499472,0.00033290731794899386,33,54
p3d_05_t13,P3-D0.5,13,1,0.5,503,120,15156,2441,0.16105832673528636,0.34626865671641793,0.09811320754716982,12715,2578,7608,2529,0,1,0,13.001290850671014,0.00002354826130994746,13,0,13.0000111771021,0.0000029642724840646107,0,13.001252289668763,0.0012908506710136436,33,32
p3d_05_t13,P3-D0.5,13,1,0.5,504,120,14935,2441,0.1634415801807834,0.3476796407185629,0.10123296560674887,12494,2507,7533,2454,0,1,0,13.001308890602465,0.00002705944612977744,13,0,13.000012353639162,0.000003816360374476945,0,13.001265858759371,0.0013088906024645297,33,32
p3d_05_t13,P3-D0.5,13,1,0.5,505,120,14696,2045,0.13915351115949917,0.29269188395152407,0.10293632464533158,12651,2512,7624,2515,0,1,0,13.000750278707642,0.000026290410228439323,13,0,13.000012451683917,0.000004359841257245888,0,13.000705334991821,0.0007502787076418826,16,13
p3d_05_t13,P3-D0.5,13,1,0.5,506,120,14887,2045,0.13736817357425943,0.292907019478133,0.10159557147508955,12842,2583,7603,2656,0,1,0,13.00071286258008,0.00002898393949993335,13,0,13.000013432131473,0.000004575381314616413,0,13.000667889450835,0.0007128625800802979,16,13
p3d_05_t13,P3-D0.5,13,1,0.5,507,120,14932,2441,0.16347441735869275,0.33562635771180305,0.100418410041841,12491,2575,7437,2479,0,1,0,13.001251275154315,0.000023519721439693483,13,0,13.000010588833566,0.000003538126548664405,0,13.001216420243814,0.0012512751543152234,33,32
p3d_05_t13,P3-D0.5,13,1,0.5,508,120,15103,2045,0.1354035622061842,0.2841354723707665,0.10032154340836012,13058,2605,7807,2646,0,1,0,13.000720713373331,0.0000220289567258746,13,0,13.00001058883357,0.000004654713394951109,0,13.000683740696118,0.0007207133733313498,16,13
p3d_05_t13,P3-D0.5,13,1,0.5,509,120,15068,2045,0.1357180780461906,0.3000753012048193,0.09774436090225563,13023,2617,7809,2597,0,1,0,13.000742461508962,0.0000264694579003564,13,0,13.000012745818184,0.000004701883505457104,0,13.000700341482094,0.0007424615089615116,16,13
p3d_05_t13,P3-D0.5,13,1,0.5,510,120,15073,2441,0.1619452000265375,0.33955360409806074,0.1025303976339139,12632,2478,7639,2515,0,1,0,13.001310828926483,0.000026042833728706,13,0,13.000012059504897,0.000004123356841386967,0,13.001269061860736,0.001310828926483154,33,32
p3d_05_t13,P3-D0.5,13,1,0.5,511,120,14783,2045,0.1383345734965839,0.2987256371814093,0.104,12738,2474,7627,2637,0,1,0,13.000714207343535,0.000025741869706225233,13,0,13.000012745818182,0.000003981022325394113,0,13.000672204970375,0.0007142073435346674,16,13
p3d_05_t13,P3-D0.5,13,1,0.5,512,120,14929,2441,0.16350726773394064,0.3579961464354528,0.10090556274256145,12488,2399,7566,2523,0,1,0,13.001316329977035,0.000025620786654776115,13,0,13.000012059504899,0.000003626330773857025,0,13.001277298359955,0.0013163299770351244,33,32
p3d_05_t13,P3-D0.5,13,1,0.5,513,120,14926,2045,0.13700924561168432,0.298613713001124,0.1016949152542373,12881,2497,7737,2647,0,1,0,13.000723844028945,0.000024588884228712208,13,0,13.000011961460144,0.000004492416956886936,0,13.000682635818304,0.0007238440289452086,16,13
p3d_05_t13,P3-D0.5,13,1,0.5,514,120,14983,2838,0.18941466995928719,0.3410510841602352,0.10417362270450752,12145,2460,7270,2415,0,1,0,13.000357171271773,0.000023154548061414877,13,0,13.000011373191613,0.000005269253741305588,0,13.00031690429078,0.00035717127177292696,33,32
p3d_05_t13,P3-D0.5,13,1,0.5,515,120,14802,2441,0.16491014727739495,0.3496608892238131,0.10462776659959759,12361,2497,7437,2427,0,1,0,13.001289112190861,0.000027446170620132742,13,0,13.000012941907693,0.000005145979279272599,0,13.00123975646105,0.0012891121908609193,33,32
p3d_05_t13,P3-D0.5,13,1,0.5,516,120,14879,2838,0.1907386249075879,0.35094339622641507,0.10226155358898721,12041,2397,7238,2406,0,1,0,13.000382825090107,0.00002566825793959317,13,0,13.000011275146855,0.000003467972629116877,0,13.000342705176246,0.0003828250901065644,33,32
p3d_05_t13,P3-D0.5,13,1,0.5,517,120,14968,2441,0.16308123997862106,0.3531202435312024,0.1015625,12527,2540,7483,2504,0,1,0,13.001258743048888,0.000024709744550064147,13,0,13.00001176537063,0.000005374800063049721,0,13.001218417241045,0.001258743048888178,33,32
p3d_05_t13,P3-D0.5,13,1,0.5,518,120,15023,2441,0.1624841909072755,0.3461251862891207,0.1008729388942774,12582,2569,7483,2530,0,1,0,13.001306566544711,0.000022791624033539387,13,0,13.00001147123637,0.000004722106753704218,0,13.001271388086518,0.001306566544711174,33,32
p3d_05_t13,P3-D0.5,13,1,0.5,519,120,14890,2441,0.16393552719946272,0.3588553750966744,0.10028929604628736,12449,2548,7403,2498,0,1,0,13.00130497530243,0.000026163188492407504,13,0,13.000012941907697,0.000005051549617996918,0,13.001260737508847,0.0013049753024301225,33,32
p3d_05_t13,P3-D0.5,13,1,0.5,520,120,15146,2441,0.1611646639376733,0.35176069670579324,0.10025706940874037,12705,2586,7623,2496,0,1,0,13.001317670162267,0.000026633595257140166,13,0,13.000013137997207,0.0000037313054525934995,0,13.001272049937638,0.0013176701622672482,33,32
p3d_05_t13,P3-D0.5,13,1,0.5,521,120,15092,2441,0.1617413199045852,0.343322234554199,0.10324288550628723,12651,2497,7629,2525,0,1,0,13.001311431924185,0.000026106815347074,13,0,13.000012549728675,0.0000047401281043205105,0,13.001270959049206,0.0013114319241847028,33,32
p3d_05_t13,P3-D0.5,13,1,0.5,522,120,14972,2441,0.1630376703179268,0.3414454277286136,0.10202746893394375,12531,2583,7556,2392,0,1,0,13.0012624027769,0.00002491451378338553,13,0,13.000011961460144,0.0000036662195488970133,0,13.001220312163458,0.0012624027769003732,33,32
p3d_05_t13,P3-D0.5,13,1,0.5,523,120,15011,2441,0.16261408300579575,0.3483652762119504,0.10269914417379855,12570,2565,7535,2470,0,1,0,13.001286587720193,0.000024694980091459824,13,0,13.000011961460139,0.000004041041122581998,0,13.00124685018088,0.0012865877201928555,33,32
p3d_05_t13,P3-D0.5,13,1,0.5,524,120,14954,2045,0.13675270830547012,0.298613713001124,0.1038961038961039,12909,2561,7808,2540,0,1,0,13.000754674818353,0.000024784163419070805,13,0,13.000011275146855,0.000004103849426329969,0,13.000715760854984,0.0007546748183528962,16,12
p3d_05_t13,P3-D0.5,13,1,0.5,525,120,15123,2441,0.1614097731931495,0.3540633346051126,0.09936305732484077,12682,2583,7543,2556,0,1,0,13.001305878295456,0.00002828952885360129,13,0,13.000013236041964,0.0000040940608625629356,0,13.001259405081456,0.0013058782954562531,33,32
